date,close,signal,close_4,close_4_delta,close_6,close_6_delta,close_12,close_12_delta,close_24,close_24_delta,close_36,close_36_delta
2018-01-31 21:00:00.000,10069.8,SELL,10092.14,0.0022185147669268653,9940.31,-0.012859242487437665,9430.15,-0.0635216190986911,9089.3,-0.09737035492263998,8749.99,-0.13106615821565468
2018-02-02 08:00:00.000,8749.99,SELL,8706.65,-0.004953148517884037,8699.72,-0.005745149423027962,8643.0,-0.012227442545648599,9260.0,0.05828692375648432,8920.0,0.019429736491127444
2018-02-02 11:00:00.000,8706.65,SELL,8668.0,-0.004439135603245753,8824.87,0.013578127063796198,8464.48,-0.027814371773299727,9325.0,0.07102042691505922,9104.47,0.04569151166062719
2018-02-02 15:00:00.000,8618.9,SELL,8826.0,0.024028588334938376,8550.65,-0.007918643910475816,8934.0,0.03655918968777923,9298.75,0.07887897527526719,9110.0,0.0569794289294458
2018-02-02 19:00:00.000,8643.0,SELL,8464.48,-0.020654865208839576,8715.0,0.008330440819160014,9056.89,0.04788730764780741,9057.26,0.047930116857572626,8745.93,0.01190905935439087
2018-02-03 01:00:00.000,8708.82,SELL,8830.01,0.013915777338376555,9056.89,0.039967527173600984,9399.0,0.07925069067910467,9270.08,0.06444730744234009,8349.04,-0.04131214102484594
2018-02-03 18:00:00.000,9057.26,BUY,9219.18,0.01787737130213774,9260.42,0.02243062471431756,8691.99,-0.040328973663116705,8184.81,-0.09632604120893071,7578.0,-0.16332312421195816
2018-02-04 01:00:00.000,9200.0,BUY,8849.97,-0.03804673913043485,8745.93,-0.04935543478260866,8349.04,-0.09249565217391295,8069.0,-0.12293478260869566,6965.13,-0.24292065217391304
2018-02-06 06:00:00.000,6719.07,SELL,7290.61,0.08506236726213598,7007.03,0.04285712159569703,7652.14,0.13886892084767694,8151.53,0.21319319489155494,7599.0,0.13096008822649569
2018-02-10 02:28:14.789,8666.73,BUY,8569.9,-0.01117261066169131,8702.64,0.004143431259540779,8284.16,-0.04414236972883657,7850.72,-0.09415431194925876,8285.0,-0.04404544736019232
2018-02-11 05:00:00.000,8140.0,SELL,8435.0,0.03624078624078624,8309.94,0.02087714987714994,8283.92,0.01768058968058969,8823.93,0.08402088452088456,8890.02,0.0921400491400492
2018-02-12 21:00:00.000,8760.59,BUY,8716.1,-0.005078425083242085,8063.88,-0.07952774870185685,8385.01,-0.04287154175689079,8768.07,0.0008538237721431506,8629.95,-0.014912237646094546
2018-02-12 01:00:00.000,8473.76,SELL,8823.93,0.04132404033156475,8760.0,0.0337795736485338,8685.24,0.024957043862464782,8716.1,0.02859887464360569,8569.69,0.011320830422386319
2018-02-12 21:00:00.000,8760.59,BUY,8716.1,-0.005078425083242085,8531.12,-0.02619344130931813,8630.0,-0.014906530267938591,8689.8,-0.008080505993317902,9163.43,0.04598320432756243
2018-02-13 13:00:00.000,8616.04,SELL,8580.0,-0.0041828960868334954,8616.73,8.008319367118656e-05,8798.79,0.021210440062952352,9286.03,0.07776078105486972,9675.0,0.1229056503915951
2018-02-13 16:00:00.000,8580.0,SELL,8661.98,0.009554778554778504,8709.0,0.015034965034965035,8762.98,0.021326340326340277,9287.09,0.08241142191142192,9585.1,0.11714452214452219
2018-02-13 17:00:00.000,8539.9,SELL,8689.8,0.017552898745886912,8770.0,0.026944109415801165,8763.66,0.026201711963840354,9429.91,0.10421784798416846,9613.86,0.12575791285612256
2018-02-15 23:00:00.000,10055.03,BUY,9904.2,-0.015000452509838351,9758.0,-0.029540438964379086,10084.22,0.002903024655321634,10527.02,0.04694068540819866,10790.0,0.07309475953826088
2018-02-17 22:00:00.000,10898.54,BUY,10589.76,-0.02833223532693376,10101.1,-0.07316943370396406,10633.73,-0.024297749973849828,10499.0,-0.03665995628772302,11171.71,0.025064825196769315
2018-02-19 00:00:00.000,10465.0,SELL,10929.91,0.044425226946966066,10918.84,0.043367415193502165,10940.0,0.045389393215480175,11451.33,0.09425035833731485,11693.14,0.11735690396559956
2018-02-21 20:00:00.000,10730.0,SELL,10759.0,0.002702702702702703,10600.0,-0.012115563839701771,9894.35,-0.07787977632805215,9703.12,-0.09570177073625342,10218.0,-0.04771668219944082
2018-02-22 01:00:00.000,10600.0,SELL,10116.59,-0.04560471698113206,9883.01,-0.06764056603773583,9868.95,-0.0689669811320754,9825.0,-0.07311320754716981,10180.04,-0.03961886792452822
2018-02-23 01:00:00.000,9865.66,SELL,9987.29,0.012328622717588182,10205.0,0.03439607689703478,10180.04,0.03186608904016569,10138.88,0.027694041756962974,9560.26,-0.030955861037173352
2018-02-23 15:00:00.000,9875.0,SELL,10323.64,0.045431898734177155,10420.0,0.05518987341772152,10009.02,0.013571645569620297,9386.0,-0.04951898734177215,9603.0,-0.027544303797468354
2018-02-24 22:00:00.000,9689.0,SELL,9727.3,0.003952936319537545,9612.0,-0.007947156569305398,9390.0,-0.030859737847043038,9590.0,-0.010217772731964083,10260.92,0.05902776344307979
2018-02-25 02:00:00.000,9603.0,SELL,9665.99,0.006559408518171382,9465.93,-0.014273664479850016,9473.09,-0.013528064146620833,9454.49,-0.015464958867020746,10238.62,0.06618973237529947
2018-02-25 03:00:00.000,9612.0,SELL,9529.0,-0.008635039533915938,9373.98,-0.024762796504369584,9562.0,-0.005201831044527674,9429.61,-0.018975239284227986,10295.0,0.07105701206824802
2018-02-25 05:00:00.000,9665.99,SELL,9373.98,-0.03021004573768442,9379.99,-0.029588278076017046,9651.99,-0.0014483772484763589,9689.0,0.002380511463388667,10363.46,0.07215711996391465
2018-02-25 15:00:00.000,9563.5,SELL,9578.99,0.0016196999006639601,9705.0,0.014795838343702619,9429.61,-0.014000104564228517,10295.0,0.07648873320437079,10700.0,0.11883724577821927
2018-02-26 03:00:00.000,9471.0,SELL,9859.96,0.0410685249709639,10200.0,0.07697180867912576,10295.0,0.0870024284658431,10700.0,0.12976454439869073,10675.22,0.12714813641642903
2018-02-28 01:00:00.000,10748.86,BUY,10574.0,-0.016267771652063622,10400.01,-0.032454604488289955,10480.98,-0.02492171262812996,10417.52,-0.030825594528163927,10915.57,0.015509551710599926
2018-03-01 00:00:00.000,10417.52,SELL,10619.98,0.01943456792019589,10671.93,0.024421359402237754,10850.0,0.04151467911748665,10990.01,0.05495453812423684,10912.26,0.04749114952503088
2018-03-03 14:00:00.000,11327.99,BUY,11464.48,0.012048916003633458,11409.0,0.007151312810127854,11140.3,-0.01656869400484998,11378.89,0.004493294926990546,11539.87,0.01870411255659663
2018-03-03 17:00:00.000,11464.48,BUY,11338.0,-0.011032336399034197,11216.69,-0.02161371470838617,11140.01,-0.02830219948920486,11419.28,-0.003942612312115239,11485.01,0.0017907484683126191
2018-03-04 11:00:00.000,11145.49,SELL,11478.09,0.02984166689844954,11419.28,0.02456509314529921,11508.14,0.032537824716544504,11510.24,0.03272624173544635,11290.0,0.01296578257214355
2018-03-05 16:00:00.000,11599.62,BUY,11315.01,-0.02453614859797136,11280.01,-0.02755348882118557,11280.89,-0.027477624267001968,10795.0,-0.06936606544007483,10452.17,-0.0989213439750613
2018-03-08 02:00:00.000,9896.32,SELL,9910.09,0.0013914263079609832,9870.0,-0.0026595744680850773,9357.86,-0.05441012416736718,8686.43,-0.12225655597232096,8770.0,-0.11381200284550214
2018-03-08 07:00:00.000,9870.0,SELL,9507.0,-0.036778115501519756,9327.67,-0.05494731509625126,9364.97,-0.05116818642350564,8979.73,-0.09019959473150967,9298.99,-0.05785309017223913
2018-03-08 08:00:00.000,9718.19,SELL,9288.81,-0.04418312463534887,9357.86,-0.03707789207661096,9066.36,-0.06707318955484508,8914.0,-0.08275100610298836,9287.09,-0.04436011232544335
2018-03-08 09:00:00.000,9909.29,SELL,9327.67,-0.05869441705712526,9332.25,-0.05823222450851684,8977.53,-0.09402893648283582,9151.19,-0.07650396748909359,9280.0,-0.06350505434799071
2018-03-09 07:00:00.000,8914.0,SELL,8665.26,-0.027904420013461946,8894.62,-0.002174108144491721,9298.99,0.04318936504375138,9259.0,0.03870316356293471,8500.05,-0.046438187121382174
2018-03-09 09:00:00.000,8927.0,SELL,8894.62,-0.003627198386916008,8935.16,0.000914080878234553,9280.0,0.03954295956088272,9421.03,0.05534110003360599,8708.44,-0.02448302901310625
2018-03-09 13:00:00.000,8770.0,SELL,9200.99,0.04914367160775368,9298.99,0.060318129988597466,9418.94,0.0739954389965793,9080.0,0.03534777651083238,8800.0,0.0034207525655644243
2018-03-10 10:00:00.000,9401.93,BUY,9089.93,-0.03318467591228609,8789.0,-0.06519193399653053,8617.0,-0.08348605020458569,9036.04,-0.0389164777870075,9416.09,0.0015060737529421996
2018-03-11 05:00:00.000,8698.99,SELL,9200.97,0.05770554972473811,9036.04,0.03874587739496207,9519.0,0.09426496639265021,9787.0,0.12507314067495195,9128.9,0.0494206798720311
2018-03-12 08:00:00.000,9763.05,BUY,9195.0,-0.05818366186796128,9210.0,-0.05664725674865942,9243.04,-0.0532630684058771,8940.0,-0.08430254889609286,9285.0,-0.04896523115215013
2018-03-13 18:00:00.000,9150.0,SELL,9225.21,0.008219672131147446,9087.8,-0.006797814207650353,8735.03,-0.04535191256830594,8160.84,-0.10810491803278686,8103.7,-0.1143497267759563
2018-03-14 01:00:00.000,9150.0,SELL,8883.74,-0.029099453551912593,8675.08,-0.05190382513661203,8326.1,-0.0900437158469945,7765.52,-0.1513092896174863,8137.78,-0.11062513661202189
2018-03-15 05:00:00.000,8103.7,SELL,8385.67,0.03479521699964217,8099.0,-0.0005799819835383612,8289.0,0.022866098202055873,8180.0,0.009415452200846549,8499.99,0.0489023532460481
2018-03-15 19:00:00.000,8045.21,SELL,8040.74,-0.0005556101083750771,8192.22,0.018272984794678985,8192.94,0.01836247904032343,8260.0,0.026697873641583,8158.0,0.014019522175306793
2018-03-16 01:00:00.000,8189.93,SELL,8180.0,-0.0012124645753993368,8192.94,0.00036752450875651173,8434.1,0.02981344162892724,8143.13,-0.005714334554752017,7919.84,-0.03297830384386682
2018-03-16 04:00:00.000,8180.0,SELL,8182.12,0.0002591687041564659,8418.5,0.029156479217603913,8519.08,0.041452322738386296,8290.0,0.013447432762836185,7832.0,-0.04254278728606357
2018-03-16 05:00:00.000,8089.79,SELL,8444.0,0.04378482012512068,8539.0,0.05552801741454352,8499.99,0.05070588976969734,8263.16,0.02143071699018144,7919.56,-0.02104257341661521
2018-03-18 15:00:00.000,7660.0,SELL,8189.99,0.06918929503916446,8238.65,0.07554177545691901,8289.01,0.08211618798955617,8395.81,0.09605874673629236,8385.12,0.09466318537859018
2018-03-20 01:00:00.000,8489.99,BUY,8436.83,-0.006261491474077102,8516.0,0.0030636078487725213,8870.0,0.04475977003506485,9041.84,0.06500007656074983,8832.26,0.04031453511723812
2018-03-21 10:00:00.000,9039.99,BUY,8879.0,-0.017808648018415925,8872.0,-0.018582985158169397,9049.96,0.0011028773261916602,8471.0,-0.06294144130690407,8431.0,-0.06736622496263821
2018-03-22 03:00:00.000,9000.0,BUY,8642.01,-0.03977666666666664,8588.14,-0.04576222222222229,8610.99,-0.04322333333333336,8398.65,-0.0668166666666667,8623.99,-0.041778888888888914
2018-03-24 05:00:00.000,8767.59,BUY,8870.0,0.011680518819880931,8950.0,0.020805033082067007,8663.36,-0.01188810151934563,8503.0,-0.03017819035789768,8593.93,-0.019807039334640404
2018-03-24 15:00:00.000,8937.02,BUY,8546.86,-0.043656610369004416,8518.0,-0.04688587470991454,8466.53,-0.05264506513356799,8610.47,-0.03653902531268824,8444.24,-0.055139185097493416
2018-03-25 08:00:00.000,8574.58,SELL,8554.81,-0.002305652288508643,8610.47,0.004185627750863531,8369.79,-0.023883385541915644,8106.99,-0.054532117024973834,8177.0,-0.0463672856279841
2018-03-25 09:00:00.000,8560.0,SELL,8529.0,-0.003621495327102804,8612.09,0.006085280373831793,8417.0,-0.016705607476635513,8095.0,-0.054322429906542055,8016.45,-0.06349883177570095
2018-03-25 10:00:00.000,8480.0,SELL,8610.47,0.015385613207547092,8593.93,0.013435141509433996,8433.0,-0.005542452830188679,8081.0,-0.047051886792452834,7845.99,-0.07476533018867927
2018-03-26 18:00:00.000,8134.23,SELL,7845.99,-0.03543543765052129,7755.41,-0.046571095235812085,7982.45,-0.01865941828544309,7970.17,-0.020169087916127218,8043.89,-0.011106152641368543
2018-03-26 19:00:00.000,8177.0,SELL,7866.42,-0.037982145040968564,7920.03,-0.03142595083771557,7934.22,-0.029690595572948484,7795.51,-0.04665402959520604,8040.0,-0.01675431087195793
2018-03-27 07:00:00.000,7940.96,SELL,8066.87,0.01585576554975719,7892.86,-0.0060572021518809265,7795.51,-0.018316425218109625,8040.0,0.01247204368237593,7949.3,0.0010502508512824828
2018-03-27 15:00:00.000,7982.65,SELL,7795.51,-0.0234433427495881,7815.52,-0.02093665637350995,7873.99,-0.013612021070697056,7899.94,-0.010361220897822156,7541.98,-0.05520347253105173
2018-03-27 17:00:00.000,7970.17,SELL,7815.52,-0.01940360117789202,7874.98,-0.011943283518419369,8079.0,0.01365466483149041,7876.95,-0.011696111877162,7517.01,-0.056857005559479895
2018-03-28 03:00:00.000,7910.04,SELL,8040.0,0.016429752567622923,8029.18,0.01506187073643121,7899.94,-0.0012768582712603684,7541.98,-0.04653073815050245,7341.0,-0.07193895353247265
2018-03-28 11:00:00.000,7880.01,SELL,7899.94,0.002529184607633668,7876.95,-0.00038832438029906053,7880.94,0.00011802015479667938,7474.01,-0.05152277725535881,6861.01,-0.12931455670741535
2018-03-31 00:00:00.000,6905.96,SELL,6889.22,-0.002423993188492227,7070.07,0.023763531789932128,7137.0,0.0334551604700867,6927.12,0.0030640200638289033,6783.71,-0.017702100794096693
2018-03-31 03:00:00.000,6889.22,SELL,7073.63,0.026767906961891165,7033.8,0.02098641065316537,7048.23,0.023080987397702396,6713.81,-0.025461518139934542,6900.99,0.0017084662704920915
2018-04-02 14:00:00.000,6989.8,BUY,7031.0,0.005894303127414206,7028.01,0.00546653695384704,7330.0,0.048670920484133996,7466.0,0.06812784342899651,7350.0,0.051532232681907895
2018-04-03 19:00:00.000,7410.66,BUY,7295.71,-0.015511438927167057,7345.0,-0.008860209482016428,7058.0,-0.04758820401961497,6796.1,-0.08292918579451757,6779.0,-0.08523667257707139
2018-04-05 02:00:00.000,6792.52,SELL,6787.0,-0.0008126586303758305,6652.98,-0.020543185739607814,6700.0,-0.013620865304776493,6593.93,-0.02923657199389919,6589.0,-0.02996237037211527
2018-04-05 06:00:00.000,6779.0,SELL,6750.64,-0.004183507892019424,6715.0,-0.009440920489747751,6816.0,0.005458032158135419,6502.0,-0.04086148399468948,6525.26,-0.03743029945419675
2018-04-05 16:00:00.000,6713.0,SELL,6807.05,0.014010129599284996,6768.97,0.008337553999702109,6595.01,-0.017576344406375656,6589.73,-0.01836287799791456,6882.02,0.025178012810963865
2018-04-06 00:00:00.000,6754.09,SELL,6595.01,-0.023553135951697404,6502.0,-0.03732405105647099,6601.0,-0.02266626592183405,6849.99,0.014198803983956334,7030.0,0.040850802994926015
2018-04-06 18:00:00.000,6601.39,SELL,6823.02,0.033573232304105666,6849.99,0.03765873550873368,6860.0,0.039175082823465913,6923.99,0.04886849587738332,6994.15,0.059496560572848946
2018-04-08 00:00:00.000,6952.0,BUY,6962.98,0.0015794016110471179,6994.15,0.006063003452243906,6980.0,0.004027617951668585,7139.92,0.027031070195627168,6754.97,-0.028341484464902148
2018-04-08 14:00:00.000,6994.42,BUY,7027.0,0.0046579988047615,7060.0,0.009376045476251059,7120.0,0.017954312151686618,6750.01,-0.03494356930238674,6696.0,-0.042665439021391346
2018-04-09 04:00:00.000,7076.0,BUY,6740.0,-0.047484454494064444,6731.27,-0.04871820237422266,6671.09,-0.057223007348784605,6733.11,-0.048458168456755275,6847.03,-0.0323586772187677
2018-04-09 22:00:00.000,6805.63,SELL,6696.0,-0.016108721749492714,6733.11,-0.010655883437683276,6765.0,-0.005970057143864728,6847.99,0.006224258444846351,6934.99,0.019007792078029464
2018-04-10 00:00:00.000,6759.92,SELL,6733.11,-0.003966023266547592,6730.02,-0.004423129267801932,6837.87,0.01153120155268107,6830.86,0.010494207032035822,6914.0,0.022793169149930757
2018-04-10 03:00:00.000,6733.11,SELL,6735.0,0.0002807023797324457,6761.99,0.004289251178133152,6844.93,0.01660748153527874,6846.89,0.016898580299445673,6910.63,0.026365230925976323
2018-04-10 05:00:00.000,6730.02,SELL,6761.99,0.0047503573540642295,6837.54,0.015976178376884396,6860.0,0.019313464150180766,6854.12,0.01843976689519488,6909.0,0.02659427460839634
2018-04-10 06:00:00.000,6735.0,SELL,6765.0,0.004454342984409799,6837.87,0.015273942093541186,6792.6,0.008552338530066868,6820.03,0.012625092798812137,6931.0,0.029101707498144024
2018-04-11 04:00:00.000,6854.12,BUY,6855.0,0.00012838993189499297,6934.99,0.011798742945848612,6888.0,0.004943012377956632,6843.0,-0.0016223818666728758,7738.01,0.12895747375301284
2018-04-12 00:00:00.000,6940.0,BUY,6843.0,-0.013976945244956773,6935.1,-0.0007060518731987948,7619.0,0.0978386167146974,7827.41,0.1278688760806916,8130.0,0.17146974063400577
2018-04-13 14:00:00.000,8094.0,BUY,7899.0,-0.024091919940696812,7910.21,-0.02270694341487521,8018.0,-0.009389671361502348,8028.0,-0.00815418828762046,8111.15,0.0021188534717073927
2018-04-14 04:00:00.000,8040.0,BUY,7878.0,-0.020149253731343283,7975.01,-0.008083333333333307,8077.96,0.004721393034825875,8130.0,0.011194029850746268,8293.0,0.03146766169154229
2018-04-14 11:00:00.000,8000.0,BUY,8022.0,0.00275,8058.47,0.007308750000000032,8083.99,0.010498749999999973,8269.99,0.03374874999999997,8146.9,0.018362499999999955
2018-04-15 20:00:00.000,8321.37,BUY,8127.99,-0.0232389618536372,8089.87,-0.027819938303428507,7935.37,-0.046386592592325644,8054.97,-0.03201395923988484,8105.13,-0.025986105653275922
2018-04-16 17:00:00.000,8017.0,SELL,8041.0,0.0029936385181489333,8045.78,0.0035898715230135644,8144.41,0.015892478483223133,7915.96,-0.012603218161407005,8092.01,0.009356367718598007
2018-04-16 23:00:00.000,8030.0,SELL,8138.45,0.013505603985056017,8144.41,0.014247820672478189,8088.63,0.007301369863013712,7947.71,-0.010247820672478203,7994.0,-0.00448318804483188
2018-04-17 00:00:00.000,7983.0,SELL,8131.6,0.018614555931354172,8087.3,0.013065263685331351,8120.01,0.017162720781661058,7915.1,-0.008505574345484108,8111.01,0.01603532506576478
2018-04-18 00:00:00.000,7928.99,SELL,8086.0,0.01980201765924793,8095.01,0.020938354065271926,8111.01,0.022956265552106944,8183.0,0.032035606048185235,8244.99,0.039853751864991634
2018-04-21 05:00:00.000,8670.0,BUY,8748.0,0.008996539792387544,8828.2,0.018246828143022,8780.01,0.012688581314878917,8910.0,0.02768166089965398,8920.02,0.028837370242214583
2018-04-21 10:00:00.000,8828.2,BUY,8779.97,-0.005463174826125527,8765.0,-0.007158877234317383,8852.05,0.0027015699689629303,8961.9,0.01514465009854771,8849.92,0.0024602976824266943
2018-04-22 16:00:00.000,8920.02,BUY,8816.99,-0.011550422532684977,8849.92,-0.007858726774155255,8900.31,-0.0022096363012640043,8924.11,0.0004585191513023676,9249.99,0.03699206952450772
2018-04-23 13:00:00.000,8893.99,BUY,8922.0,0.0031493176853133655,8934.01,0.004499667753168199,9271.11,0.042401666743497664,9409.97,0.05801445695351575,9370.0,0.053520410974152235
2018-04-26 10:00:00.000,8806.1,SELL,8845.09,0.004427612677575746,9123.99,0.03609884057641855,9255.49,0.05103167122789878,9288.88,0.054823361079251745,9055.78,0.028353073437730695
2018-04-27 12:00:00.000,9290.1,BUY,8970.0,-0.034456033842477515,9031.0,-0.027889904306735165,9138.53,-0.01631521727430272,9316.29,0.0028191300416573026,9465.18,0.018845868182258526
2018-04-29 02:00:00.000,9443.2,BUY,9210.03,-0.024691841748559817,9247.48,-0.020726025076245463,9344.0,-0.010504913588614105,9301.0,-0.015058454761098008,9350.0,-0.009869535750593095
2018-04-30 00:00:00.000,9350.8,BUY,9195.01,-0.016660606579116125,9264.8,-0.009197074047140352,9287.1,-0.006812251358172447,8975.02,-0.04018693587714408,8999.99,-0.0375165761218291
2018-04-30 11:00:00.000,9287.1,SELL,9337.55,0.00543226626180389,9218.39,-0.007398434387483816,8938.01,-0.03758869830194572,8915.09,-0.04005663770175837,9039.06,-0.02670801434247514
2018-04-30 15:00:00.000,9281.0,SELL,9246.01,-0.0037700678806162893,8994.99,-0.030816722335955202,8973.71,-0.033109578709190915,8979.52,-0.03248356858097183,9145.0,-0.014653593362784182
2018-05-01 13:00:00.000,8985.0,SELL,9080.02,0.010575403450194818,9071.48,0.009624930439621543,9061.36,0.008498608792431896,9134.0,0.016583194212576518,9209.82,0.025021702838063407
