date,open,high,low,close,volume,signals
2018-05-07 16:00:00,0.8387,0.8422,0.8340700000000001,0.8340700000000001,446128.11,
2018-05-07 17:00:00,0.835,0.835,0.81681,0.8220000000000001,565328.36,
2018-05-07 18:00:00,0.8220000000000001,0.82826,0.81706,0.8249,399569.21,
2018-05-07 19:00:00,0.8249,0.8357700000000001,0.82345,0.83324,319316.42,
2018-05-07 20:00:00,0.8332299999999999,0.84505,0.8306899999999999,0.8395799999999999,507590.42,
2018-05-07 21:00:00,0.83957,0.8480200000000001,0.83801,0.84316,497453.93,
2018-05-07 22:00:00,0.84316,0.8457,0.835,0.8440000000000001,354262.01,
2018-05-07 23:00:00,0.8426100000000001,0.8426100000000001,0.8370000000000001,0.84,291725.56,
2018-05-08 00:00:00,0.84,0.84,0.8290000000000001,0.8311,607683.74,
2018-05-08 01:00:00,0.8303200000000001,0.83699,0.8247399999999999,0.8284600000000001,670041.67,
2018-05-08 02:00:00,0.8285,0.836,0.8284600000000001,0.82962,255300.16,
2018-05-08 03:00:00,0.82962,0.8326,0.8286600000000001,0.83086,228034.78,
2018-05-08 04:00:00,0.83245,0.8325,0.8059999999999999,0.8172,857225.29,
2018-05-08 05:00:00,0.8172,0.823,0.81,0.815,749479.23,
2018-05-08 06:00:00,0.81515,0.81518,0.80284,0.80284,1031377.58,
2018-05-08 07:00:00,0.80284,0.80557,0.792,0.80381,1670297.88,
2018-05-08 08:00:00,0.80381,0.8095,0.7979999999999999,0.79969,666828.28,
2018-05-08 09:00:00,0.79969,0.81198,0.79802,0.80667,628168.0,
2018-05-08 10:00:00,0.80502,0.80977,0.8023600000000001,0.80797,331156.04,
2018-05-08 11:00:00,0.80803,0.80985,0.79802,0.79998,487775.19,
2018-05-08 12:00:00,0.79998,0.8042,0.7977,0.8009999999999999,284426.2,
2018-05-08 13:00:00,0.80196,0.81298,0.7933,0.80805,537968.61,
2018-05-08 14:00:00,0.80805,0.815,0.80677,0.81306,278034.17,
2018-05-08 15:00:00,0.81306,0.8158,0.8047,0.8052,354068.88,
2018-05-08 16:00:00,0.8052,0.8125399999999999,0.8044,0.8054899999999999,311154.87,
2018-05-08 17:00:00,0.8054899999999999,0.812,0.8044,0.80634,207530.53,
2018-05-08 18:00:00,0.80634,0.81195,0.80634,0.80667,844403.74,
2018-05-08 19:00:00,0.80667,0.80813,0.7958,0.79837,437671.32,
2018-05-08 20:00:00,0.79681,0.8043399999999999,0.7968,0.80084,295370.49,
2018-05-08 21:00:00,0.80084,0.80208,0.7831,0.7873100000000001,1048999.23,
2018-05-08 22:00:00,0.7841100000000001,0.7873100000000001,0.76827,0.774,1284272.25,
2018-05-08 23:00:00,0.774,0.774,0.7569,0.7701,1146296.99,
2018-05-09 00:00:00,0.77113,0.77113,0.7600100000000001,0.76946,464972.41,
2018-05-09 01:00:00,0.76946,0.7768,0.76769,0.77598,535873.16,
2018-05-09 02:00:00,0.77598,0.77598,0.764,0.76662,582746.77,
2018-05-09 03:00:00,0.7666,0.778,0.7613,0.7744,776518.76,
2018-05-09 04:00:00,0.7744,0.78482,0.77182,0.78482,613131.58,
2018-05-09 05:00:00,0.782,0.7971,0.77183,0.7955,639923.04,
2018-05-09 06:00:00,0.79504,0.8026300000000001,0.79,0.79683,897057.12,
2018-05-09 07:00:00,0.79683,0.80692,0.79683,0.8011,901863.01,
2018-05-09 08:00:00,0.8011,0.8035,0.7871,0.795,642251.24,
2018-05-09 09:00:00,0.79413,0.7985,0.7902,0.79802,340678.5,
2018-05-09 10:00:00,0.7982,0.8046399999999999,0.7959999999999999,0.8,385602.89,
2018-05-09 11:00:00,0.79999,0.81242,0.79771,0.8104899999999999,464763.58,
2018-05-09 12:00:00,0.8105,0.81894,0.802,0.80423,677178.75,
2018-05-09 13:00:00,0.80284,0.80683,0.79865,0.79865,299911.01,
2018-05-09 14:00:00,0.79999,0.8059999999999999,0.7953100000000001,0.80253,351084.0,
2018-05-09 15:00:00,0.80255,0.80495,0.79601,0.7989,225066.48,
2018-05-09 16:00:00,0.79635,0.79878,0.792,0.7945,282800.94,
2018-05-09 17:00:00,0.7933,0.80289,0.792,0.7996,389937.48,
2018-05-09 18:00:00,0.7996,0.7996,0.79196,0.79481,298404.89,
2018-05-09 19:00:00,0.79481,0.8029999999999999,0.79481,0.79594,242490.6,
2018-05-09 20:00:00,0.79594,0.80198,0.79586,0.79586,314101.46,
2018-05-09 21:00:00,0.79651,0.79852,0.7904,0.79652,235959.27,
2018-05-09 22:00:00,0.79652,0.8021,0.79035,0.7962,350803.85,
2018-05-09 23:00:00,0.7961,0.80188,0.79455,0.79957,243774.55,
2018-05-10 00:00:00,0.79955,0.80572,0.79445,0.79487,464477.14,
2018-05-10 01:00:00,0.794,0.7979999999999999,0.78497,0.7902100000000001,407345.18,
2018-05-10 02:00:00,0.79063,0.8012600000000001,0.79063,0.80094,274318.97,
2018-05-10 03:00:00,0.80094,0.80194,0.79743,0.799,282789.15,
2018-05-10 04:00:00,0.79919,0.79979,0.7944,0.7966,446238.44,
2018-05-10 05:00:00,0.79465,0.79899,0.79125,0.797,396544.04,
2018-05-10 06:00:00,0.79706,0.79851,0.7919,0.79552,289739.37,
2018-05-10 07:00:00,0.79552,0.7966,0.7922,0.79594,125428.78,
2018-05-10 08:00:00,0.79594,0.805,0.7925,0.8002100000000001,399507.82,
2018-05-10 09:00:00,0.80029,0.80253,0.7959999999999999,0.799,158178.88,
2018-05-10 10:00:00,0.79773,0.802,0.7964899999999999,0.80189,225974.38,
2018-05-10 11:00:00,0.8001699999999999,0.8029999999999999,0.79807,0.80079,258771.18,
2018-05-10 12:00:00,0.8,0.80078,0.769,0.78063,1777756.49,
2018-05-10 13:00:00,0.78063,0.78177,0.7703,0.77586,686553.91,
2018-05-10 14:00:00,0.77585,0.77747,0.769,0.76976,611582.72,
2018-05-10 15:00:00,0.76976,0.77488,0.76861,0.77,375617.38,
2018-05-10 16:00:00,0.77,0.775,0.76886,0.77167,209021.99,
2018-05-10 17:00:00,0.77117,0.77284,0.76513,0.76673,295371.3,
2018-05-10 18:00:00,0.76673,0.76963,0.74085,0.74558,1064548.88,
2018-05-10 19:00:00,0.7492,0.7492,0.725,0.73721,1441615.79,
2018-05-10 20:00:00,0.73724,0.7481399999999999,0.73151,0.73747,842784.94,
2018-05-10 21:00:00,0.73961,0.7509999999999999,0.7371300000000001,0.7394,484524.65,
2018-05-10 22:00:00,0.73937,0.74553,0.73846,0.741,284593.52,
2018-05-10 23:00:00,0.741,0.75074,0.7390000000000001,0.747,562750.08,
2018-05-11 00:00:00,0.7465,0.75602,0.7451399999999999,0.75602,1385489.49,
2018-05-11 01:00:00,0.7559999999999999,0.75602,0.711,0.711,955346.56,
2018-05-11 02:00:00,0.711,0.72,0.6511,0.66352,3901133.32,
2018-05-11 03:00:00,0.66356,0.71497,0.6629999999999999,0.6890000000000001,3034713.57,
2018-05-11 04:00:00,0.69071,0.69109,0.6602100000000001,0.67456,1353353.28,
2018-05-11 05:00:00,0.67464,0.6969,0.6685800000000001,0.6709999999999999,1985605.7,
2018-05-11 06:00:00,0.6739,0.6824,0.66,0.66197,1543182.11,
2018-05-11 07:00:00,0.66194,0.6722600000000001,0.64758,0.66566,3464501.43,
2018-05-11 08:00:00,0.66571,0.679,0.659,0.66586,1605072.13,
2018-05-11 09:00:00,0.66586,0.7075899999999999,0.66579,0.7,2222487.45,
2018-05-11 10:00:00,0.7,0.70095,0.6779999999999999,0.68629,1203603.49,
2018-05-11 11:00:00,0.68629,0.703,0.6842199999999999,0.6990000000000001,914094.58,
2018-05-11 12:00:00,0.69901,0.7067,0.6851,0.6917800000000001,624452.89,
2018-05-11 13:00:00,0.6902,0.70138,0.6865,0.69571,386953.52,
2018-05-11 14:00:00,0.69418,0.703,0.69214,0.69491,324063.26,
2018-05-11 15:00:00,0.6948300000000001,0.69984,0.6702,0.6742,852556.78,
2018-05-11 16:00:00,0.6742,0.6783,0.655,0.6675399999999999,1000015.86,
2018-05-11 17:00:00,0.66876,0.68498,0.66676,0.6773399999999999,606939.88,
2018-05-11 18:00:00,0.67733,0.684,0.67093,0.6761,312645.76,
2018-05-11 19:00:00,0.67376,0.6906100000000001,0.67376,0.687,407528.09,
2018-05-11 20:00:00,0.68798,0.68833,0.67689,0.6829999999999999,202497.29,
2018-05-11 21:00:00,0.6838,0.69,0.6832600000000001,0.68504,183199.87,
2018-05-11 22:00:00,0.68609,0.68899,0.6709,0.6781,470552.95,
2018-05-11 23:00:00,0.67702,0.6829999999999999,0.67437,0.6754899999999999,202213.92,
2018-05-12 00:00:00,0.67437,0.67796,0.6478,0.64945,979276.62,
2018-05-12 01:00:00,0.64787,0.654,0.6251899999999999,0.648,1727725.54,
2018-05-12 02:00:00,0.648,0.66375,0.6385,0.66101,768042.7,
2018-05-12 03:00:00,0.66101,0.66101,0.6430100000000001,0.6445,650509.17,
2018-05-12 04:00:00,0.6445,0.6847,0.64089,0.6807,918122.87,
2018-05-12 05:00:00,0.6807,0.7040000000000001,0.6751,0.70295,1814859.36,
2018-05-12 06:00:00,0.70295,0.705,0.6797,0.69098,1190620.15,
2018-05-12 07:00:00,0.69098,0.71,0.69098,0.70217,1107023.39,
2018-05-12 08:00:00,0.70221,0.70602,0.679,0.679,890335.31,
2018-05-12 09:00:00,0.679,0.6871,0.67,0.67816,1169650.53,
2018-05-12 10:00:00,0.67816,0.6794600000000001,0.65491,0.662,1244257.31,
2018-05-12 11:00:00,0.662,0.67779,0.654,0.65998,684400.36,
2018-05-12 12:00:00,0.65998,0.67,0.65493,0.6671,648661.49,
2018-05-12 13:00:00,0.6671,0.66799,0.65679,0.66799,489298.59,
2018-05-12 14:00:00,0.66799,0.6866,0.6653600000000001,0.6826300000000001,514703.01,
2018-05-12 15:00:00,0.6826300000000001,0.6876800000000001,0.67414,0.6822199999999999,570601.46,
2018-05-12 16:00:00,0.6822199999999999,0.6822199999999999,0.67374,0.67806,476527.1,
2018-05-12 17:00:00,0.67932,0.6899,0.6784399999999999,0.68153,399561.22,
2018-05-12 18:00:00,0.68347,0.69376,0.6806800000000001,0.6852199999999999,470982.81,
2018-05-12 19:00:00,0.68192,0.69029,0.6745,0.6745,628175.0,
2018-05-12 20:00:00,0.6745,0.68248,0.67409,0.6791,502119.38,
2018-05-12 21:00:00,0.67672,0.67875,0.66952,0.67351,340792.28,
2018-05-12 22:00:00,0.6735300000000001,0.68,0.67091,0.67775,242928.03,
2018-05-12 23:00:00,0.6794,0.68248,0.66481,0.66505,316656.92,
2018-05-13 00:00:00,0.66505,0.6764600000000001,0.66456,0.67351,328115.0,
2018-05-13 01:00:00,0.675,0.6873199999999999,0.67318,0.68215,533301.83,
2018-05-13 02:00:00,0.68215,0.6865100000000001,0.6772699999999999,0.68076,307228.23,
2018-05-13 03:00:00,0.68074,0.6838,0.6742,0.67693,231193.43,
2018-05-13 04:00:00,0.67897,0.69499,0.67193,0.69,761954.41,
2018-05-13 05:00:00,0.6903100000000001,0.693,0.68306,0.68677,333515.54,
2018-05-13 06:00:00,0.68689,0.69389,0.68683,0.69042,571049.67,
2018-05-13 07:00:00,0.6905,0.7017,0.68948,0.69487,823420.76,
2018-05-13 08:00:00,0.6972,0.6984,0.687,0.6926899999999999,421108.77,
2018-05-13 09:00:00,0.69476,0.7198899999999999,0.69304,0.71901,1042922.74,
2018-05-13 10:00:00,0.71901,0.7311,0.7076100000000001,0.72815,1773365.75,
2018-05-13 11:00:00,0.72815,0.745,0.7215699999999999,0.73506,1791087.54,
2018-05-13 12:00:00,0.7379899999999999,0.7501,0.7105,0.71759,1923414.25,
2018-05-13 13:00:00,0.7175600000000001,0.737,0.71513,0.73243,660144.98,
2018-05-13 14:00:00,0.7324,0.7368100000000001,0.72988,0.7357600000000001,369986.91,
2018-05-13 15:00:00,0.7330800000000001,0.7495,0.7305,0.743,1000068.27,
2018-05-13 16:00:00,0.74469,0.7488,0.72633,0.72633,1237373.99,
2018-05-13 17:00:00,0.7275,0.7421300000000001,0.7275,0.7419600000000001,466274.06,
2018-05-13 18:00:00,0.74111,0.7495,0.72825,0.7299899999999999,915064.03,
2018-05-13 19:00:00,0.7299899999999999,0.73247,0.7141,0.72845,1041874.99,
2018-05-13 20:00:00,0.72844,0.7319899999999999,0.72375,0.73016,251886.43,
2018-05-13 21:00:00,0.73016,0.73233,0.7166,0.72144,510715.56,
2018-05-13 22:00:00,0.72125,0.7215,0.69272,0.69488,2149090.86,
2018-05-13 23:00:00,0.6935600000000001,0.715,0.688,0.70121,1772814.63,
2018-05-14 00:00:00,0.7012,0.7040000000000001,0.68585,0.7012,819458.57,
2018-05-14 01:00:00,0.7013,0.7159,0.69824,0.70999,744640.93,
2018-05-14 02:00:00,0.70999,0.71241,0.69935,0.70857,463903.93,
2018-05-14 03:00:00,0.7086100000000001,0.72368,0.7044699999999999,0.72002,754182.97,
2018-05-14 04:00:00,0.7209800000000001,0.722,0.70313,0.71387,721256.42,
2018-05-14 05:00:00,0.71387,0.71567,0.70039,0.71382,728600.63,
2018-05-14 06:00:00,0.7139300000000001,0.72344,0.71382,0.718,467981.46,
2018-05-14 07:00:00,0.718,0.71865,0.70735,0.7148100000000001,591870.24,
2018-05-14 08:00:00,0.7159800000000001,0.7372,0.6905,0.73197,1982910.41,
2018-05-14 09:00:00,0.73392,0.74666,0.73097,0.738,1923169.39,
2018-05-14 10:00:00,0.738,0.741,0.726,0.7399100000000001,1278686.74,
2018-05-14 11:00:00,0.7398399999999999,0.74307,0.7304,0.7366,864122.1,
2018-05-14 12:00:00,0.7366,0.7383,0.731,0.73377,422396.22,
2018-05-14 13:00:00,0.73377,0.73588,0.725,0.7277,585614.41,
2018-05-14 14:00:00,0.72788,0.73588,0.7268100000000001,0.73416,442104.49,
2018-05-14 15:00:00,0.73416,0.7499,0.73216,0.7400100000000001,989949.76,
2018-05-14 16:00:00,0.7400100000000001,0.745,0.72618,0.72872,884626.29,
2018-05-14 17:00:00,0.72885,0.73378,0.72111,0.7215199999999999,719552.92,
2018-05-14 18:00:00,0.7215199999999999,0.7335,0.72,0.7269399999999999,659954.61,
2018-05-14 19:00:00,0.72695,0.7395,0.72695,0.72865,599304.7,
2018-05-14 20:00:00,0.72706,0.7337199999999999,0.72367,0.7310800000000001,322922.59,
2018-05-14 21:00:00,0.73125,0.73526,0.72607,0.73132,278075.34,
2018-05-14 22:00:00,0.73132,0.73698,0.72788,0.73688,234254.32,
2018-05-14 23:00:00,0.7365,0.74006,0.7321,0.73351,568146.5,
2018-05-15 00:00:00,0.73351,0.7428,0.73351,0.74187,438363.15,
2018-05-15 01:00:00,0.74187,0.74888,0.74045,0.74227,496913.6,
2018-05-15 02:00:00,0.74227,0.74578,0.7399399999999999,0.74124,428272.99,
2018-05-15 03:00:00,0.7410399999999999,0.7410399999999999,0.73001,0.736,610330.07,
2018-05-15 04:00:00,0.73768,0.7378600000000001,0.731,0.73161,187886.27,
2018-05-15 05:00:00,0.7336,0.74892,0.73148,0.74228,574841.08,
2018-05-15 06:00:00,0.74226,0.74378,0.7325,0.7379,461329.27,
2018-05-15 07:00:00,0.7379,0.74134,0.73535,0.73701,258054.34,
2018-05-15 08:00:00,0.73701,0.738,0.728,0.7321300000000001,523968.59,
2018-05-15 09:00:00,0.7319399999999999,0.73232,0.70481,0.70815,1418674.64,
2018-05-15 10:00:00,0.70816,0.7163,0.70267,0.71237,917116.4,
2018-05-15 11:00:00,0.71024,0.71787,0.708,0.7121,645969.83,
2018-05-15 12:00:00,0.71225,0.71678,0.706,0.71055,605153.98,
2018-05-15 13:00:00,0.7117399999999999,0.7117399999999999,0.6953,0.6997399999999999,1066830.47,
2018-05-15 14:00:00,0.69898,0.7002,0.68733,0.6955899999999999,794558.59,
2018-05-15 15:00:00,0.6937,0.7049,0.69105,0.69901,460781.81,
2018-05-15 16:00:00,0.7,0.701,0.69501,0.69501,204493.99,
2018-05-15 17:00:00,0.69502,0.69822,0.6801,0.68616,568762.54,
2018-05-15 18:00:00,0.6859999999999999,0.69686,0.68342,0.6890000000000001,286983.39,
2018-05-15 19:00:00,0.6890000000000001,0.6955,0.6824,0.6842699999999999,286331.9,
2018-05-15 20:00:00,0.68604,0.6886899999999999,0.67,0.6734,853945.49,
2018-05-15 21:00:00,0.67155,0.6756300000000001,0.65756,0.66118,1067355.67,
2018-05-15 22:00:00,0.66118,0.67657,0.6609999999999999,0.6685,713742.49,
2018-05-15 23:00:00,0.66851,0.6825899999999999,0.6685,0.67955,601523.02,
2018-05-16 00:00:00,0.67976,0.68013,0.66861,0.67493,661353.59,
2018-05-16 01:00:00,0.67392,0.67965,0.67192,0.6763,380421.94,
2018-05-16 02:00:00,0.67911,0.68735,0.67752,0.68,281494.53,
2018-05-16 03:00:00,0.68,0.68004,0.67115,0.67515,268493.52,
2018-05-16 04:00:00,0.67492,0.68004,0.67101,0.67878,211100.47,
2018-05-16 05:00:00,0.67755,0.6968,0.67755,0.69,683578.73,
2018-05-16 06:00:00,0.6907,0.70023,0.68735,0.69128,332939.73,
2018-05-16 07:00:00,0.69294,0.6940000000000001,0.6888,0.69,284144.84,
2018-05-16 08:00:00,0.6913600000000001,0.6920000000000001,0.66861,0.67299,855144.34,
2018-05-16 09:00:00,0.67298,0.6809,0.6709999999999999,0.67778,362441.21,
2018-05-16 10:00:00,0.67782,0.69,0.6759999999999999,0.6833,944814.02,
2018-05-16 11:00:00,0.68329,0.68596,0.67405,0.6779999999999999,345375.67,
2018-05-16 12:00:00,0.6779999999999999,0.685,0.67578,0.67804,305259.05,
2018-05-16 13:00:00,0.68158,0.68467,0.67808,0.6835100000000001,198578.97,
2018-05-16 14:00:00,0.68316,0.6890000000000001,0.67896,0.6807,261636.45,
2018-05-16 15:00:00,0.67808,0.682,0.67594,0.68199,151587.72,
2018-05-16 16:00:00,0.6819,0.687,0.679,0.68662,132540.0,
2018-05-16 17:00:00,0.6866,0.696,0.6866,0.69491,475552.08,
2018-05-16 18:00:00,0.69122,0.7120000000000001,0.69122,0.70585,523077.27,
2018-05-16 19:00:00,0.7094199999999999,0.7094199999999999,0.6983,0.70268,774454.31,
2018-05-16 20:00:00,0.7020000000000001,0.7070000000000001,0.6985,0.70223,644426.78,
2018-05-16 21:00:00,0.70221,0.7120000000000001,0.70052,0.70491,437748.45,
2018-05-16 22:00:00,0.70491,0.71,0.69647,0.69701,552693.11,
2018-05-16 23:00:00,0.69889,0.7025899999999999,0.69423,0.6945,284322.26,
2018-05-17 00:00:00,0.6945,0.70202,0.6919,0.7011,387022.25,
2018-05-17 01:00:00,0.70106,0.705,0.69877,0.7019,188783.45,
2018-05-17 02:00:00,0.70191,0.70221,0.6855,0.68998,479879.33,
2018-05-17 03:00:00,0.68665,0.6953,0.6851,0.68639,624820.61,
2018-05-17 04:00:00,0.68708,0.69547,0.68703,0.69239,158274.63,
2018-05-17 05:00:00,0.6920000000000001,0.6932,0.68688,0.69293,245675.77,BUY
2018-05-17 06:00:00,0.69296,0.6935,0.6874399999999999,0.6905899999999999,231596.84,
2018-05-17 07:00:00,0.6895100000000001,0.6937399999999999,0.6858,0.68796,246552.88,
2018-05-17 08:00:00,0.68796,0.69299,0.68633,0.69238,145000.3,
2018-05-17 09:00:00,0.69114,0.6985399999999999,0.6903699999999999,0.6935,197535.88,
2018-05-17 10:00:00,0.6935,0.69595,0.69128,0.69201,105726.4,
2018-05-17 11:00:00,0.69201,0.69371,0.6762,0.6845100000000001,726571.38,
2018-05-17 12:00:00,0.6845100000000001,0.68488,0.6759999999999999,0.6779999999999999,355230.98,
2018-05-17 13:00:00,0.6784399999999999,0.679,0.66861,0.66999,523987.12,
2018-05-17 14:00:00,0.669,0.67498,0.6679999999999999,0.6723899999999999,294639.65,
2018-05-17 15:00:00,0.6701600000000001,0.68,0.665,0.6710699999999999,396912.37,
2018-05-17 16:00:00,0.67106,0.6712600000000001,0.6589,0.6635,384429.1,
2018-05-17 17:00:00,0.6620699999999999,0.6675,0.65,0.65965,1200357.37,
2018-05-17 18:00:00,0.6614399999999999,0.66366,0.6482,0.6584899999999999,483419.92,
2018-05-17 19:00:00,0.6584899999999999,0.6584899999999999,0.6459999999999999,0.65045,814795.01,
2018-05-17 20:00:00,0.65171,0.66178,0.65,0.65783,634875.07,
2018-05-17 21:00:00,0.65528,0.6629999999999999,0.65152,0.6591600000000001,424318.94,
2018-05-17 22:00:00,0.66041,0.66395,0.6581100000000001,0.6581100000000001,266376.97,
2018-05-17 23:00:00,0.65814,0.66832,0.6581100000000001,0.6634399999999999,252568.0,
2018-05-18 00:00:00,0.66233,0.6699,0.6576,0.66546,221730.88,
2018-05-18 01:00:00,0.66545,0.66545,0.6551100000000001,0.6553100000000001,179798.78,
2018-05-18 02:00:00,0.65757,0.67377,0.65542,0.66845,525447.64,
2018-05-18 03:00:00,0.66997,0.67375,0.6663,0.67006,211772.44,
2018-05-18 04:00:00,0.6709999999999999,0.6738,0.66671,0.67024,152145.28,
2018-05-18 05:00:00,0.67035,0.67479,0.67,0.67387,332249.88,
2018-05-18 06:00:00,0.67187,0.67295,0.6624399999999999,0.66875,329507.02,
2018-05-18 07:00:00,0.66801,0.6703600000000001,0.66509,0.66775,439842.8,
2018-05-18 08:00:00,0.66775,0.6693,0.66,0.66387,786452.18,
2018-05-18 09:00:00,0.66377,0.66377,0.65005,0.6567,760948.57,
2018-05-18 10:00:00,0.6567,0.6654800000000001,0.65391,0.6614800000000001,360836.86,
2018-05-18 11:00:00,0.6629999999999999,0.6693399999999999,0.6601,0.66701,500144.86,
2018-05-18 12:00:00,0.66702,0.6727,0.66,0.66035,382582.66,
2018-05-18 13:00:00,0.66192,0.6748,0.6559999999999999,0.6709999999999999,689408.25,
2018-05-18 14:00:00,0.6709999999999999,0.67818,0.66811,0.67756,594779.7,
2018-05-18 15:00:00,0.67693,0.6825399999999999,0.674,0.6779999999999999,475940.11,
2018-05-18 16:00:00,0.6779999999999999,0.68255,0.67745,0.68,241305.51,
2018-05-18 17:00:00,0.6794100000000001,0.68143,0.6709999999999999,0.67398,309246.51,
2018-05-18 18:00:00,0.67398,0.68034,0.67291,0.67766,253601.21,
2018-05-18 19:00:00,0.67698,0.6799,0.67101,0.67166,361872.61,
2018-05-18 20:00:00,0.67166,0.67466,0.6686,0.67151,361333.31,
2018-05-18 21:00:00,0.6709999999999999,0.6728,0.66988,0.6702899999999999,357956.43,
2018-05-18 22:00:00,0.6702899999999999,0.67625,0.6683399999999999,0.67402,490002.34,
2018-05-18 23:00:00,0.67405,0.6782600000000001,0.6709999999999999,0.67296,197387.58,
2018-05-19 00:00:00,0.67299,0.67373,0.66846,0.67086,115974.74,
2018-05-19 01:00:00,0.67167,0.674,0.66822,0.66996,136443.11,
2018-05-19 02:00:00,0.66996,0.67,0.6611,0.66309,469899.16,
2018-05-19 03:00:00,0.66309,0.66935,0.6611100000000001,0.66879,125536.43,
2018-05-19 04:00:00,0.66879,0.66879,0.664,0.6651100000000001,106748.61,
2018-05-19 05:00:00,0.6651100000000001,0.6714100000000001,0.6651100000000001,0.66804,182516.65,
2018-05-19 06:00:00,0.6683,0.67998,0.6672899999999999,0.67996,420930.58,
2018-05-19 07:00:00,0.67998,0.68791,0.67355,0.68729,712786.0,
2018-05-19 08:00:00,0.68729,0.69139,0.67933,0.68018,651942.08,
2018-05-19 09:00:00,0.6816,0.6833,0.68,0.68,288971.54,
2018-05-19 10:00:00,0.68001,0.682,0.67561,0.68055,155509.96,
2018-05-19 11:00:00,0.68055,0.68198,0.67473,0.67506,264361.6,
2018-05-19 12:00:00,0.67688,0.6774100000000001,0.6715,0.67451,168466.5,
2018-05-19 13:00:00,0.67451,0.67995,0.67403,0.6778,171410.98,
2018-05-19 14:00:00,0.6763100000000001,0.6763100000000001,0.67311,0.67597,153725.57,
2018-05-19 15:00:00,0.6759999999999999,0.6779,0.6737,0.6737,116423.81,
2018-05-19 16:00:00,0.6737,0.6742600000000001,0.6656,0.66966,562020.66,
2018-05-19 17:00:00,0.66755,0.67292,0.66613,0.6703,200552.1,
2018-05-19 18:00:00,0.67035,0.67825,0.66933,0.6733899999999999,81625.4,
2018-05-19 19:00:00,0.67483,0.67494,0.66914,0.6723399999999999,161835.79,
2018-05-19 20:00:00,0.67232,0.67825,0.6679999999999999,0.6776,183897.52,
2018-05-19 21:00:00,0.67491,0.6853,0.67445,0.6849,360735.04,
