ticker,price,stop_loss,net_profit,pct,tp
BTC-USDT,8924.11,8800.6,0.01314803380953397,0.013840035588983127,2
LTC-BTC,0.016287,0.01668,0.0006032418493276862,0.024129673973107446,1
ETH-BTC,0.0724,0.07067899999999999,0.0005942679558011099,0.023770718232044394,1
XRP-BTC,9.092e-05,9.181e-05,-0.009788825340959083,0.009788825340959083,0
LTC-BTC,0.016184999999999998,0.016365,-0.011121408711770349,0.011121408711770349,0
LTC-BTC,0.016163999999999998,0.016397,-0.014414748824548415,0.014414748824548415,0
LTC-BTC,0.01623,0.016388999999999997,-0.009796672828095867,0.009796672828095867,0
ETH-BTC,0.073462,0.072509,0.012324058697013364,0.012972693365277226,2
ETH-USDT,688.0,673.18,-0.021540697674418678,0.021540697674418678,0
LTC-BTC,0.016197,0.016395,0.011613261715132446,0.012224486015928892,2
