ticker,price,stop_loss,net_profit,pct,tp
LTC-BTC,0.016184999999999998,0.016365,-0.011121408711770349,0.011121408711770349,0
ETH-USDT,690.55,657.5,-0.047860401129534366,0.047860401129534366,0
BTC-USDT,9387.99,9051.0,0.000897396567316326,0.03589586269265304,1
LTC-BTC,0.01626,0.01635,0.00013837638376383734,0.005535055350553493,1
ETH-BTC,0.073271,0.07275,-0.007110589455582803,0.007110589455582803,0
LTC-BTC,0.016163999999999998,0.016397,-0.014414748824548415,0.014414748824548415,0
ADA-BTC,3.914e-05,3.735e-05,-0.04573326520183959,0.04573326520183959,0
LTC-BTC,0.01623,0.016388999999999997,-0.009796672828095867,0.009796672828095867,0
ETH-BTC,0.073462,0.072509,0.012324058697013364,0.012972693365277226,2
LTC-BTC,0.016197,0.01642,0.01307958263876032,0.013767981725010864,2
ETH-USDT,688.0,673.18,-0.021540697674418678,0.021540697674418678,0
LTC-BTC,0.016197,0.016395,0.011613261715132446,0.012224486015928892,2
ADA-BTC,3.843e-05,3.522e-05,0.0793520686963311,0.08352849336455906,2
LTC-BTC,0.016155000000000003,0.016316999999999998,-0.010027855153203062,0.010027855153203062,0
ETH-BTC,0.074459,0.07391,0.007004525980741002,0.007373185242885265,2
ETH-BTC,0.07511,0.07391,0.015177739315670258,0.015976567700705536,2
EOS-BTC,0.0020514,0.0020066,-0.021838744272204454,0.021838744272204454,0
LTC-BTC,0.01684,0.016382,0.025837292161520194,0.027197149643705468,2
LTC-BTC,0.016725,0.016382,0.0005127055306427497,0.02050822122570999,1
LTC-BTC,0.016914,0.016382,0.02988057230696452,0.03145323400733108,2
BTC-USDT,9649.97,9570.1,0.007862874185100994,0.008276709668527362,2
BTC-USDT,9809.99,9570.1,0.0006113410920908163,0.024453643683632648,1
ETH-BTC,0.08164,0.079907,0.020165972562469357,0.02122733953944143,2
ETH-BTC,0.08257,0.079907,0.0008062855758750147,0.03225142303500059,1
XRP-BTC,9.216e-05,9.057e-05,-0.017252604166666703,0.017252604166666703,0
EOS-BTC,0.0017955999999999996,0.001842,0.024548897304522425,0.025840944531076236,2
XRP-BTC,9.08e-05,9.253e-05,0.0004763215859030834,0.019052863436123335,1
BTC-USDT,9140.0,9475.7,0.0009182166301969386,0.03672866520787754,1
ETH-USDT,732.92,762.5,0.0010089777874802176,0.040359111499208705,1
XRP-BTC,8.758e-05,8.905e-05,0.01594542132907054,0.01678465403060057,2
ADA-BTC,3.509e-05,3.6e-05,0.024636648617839926,0.025933314334568344,2
ETH-BTC,0.08086499999999999,0.07985700000000001,0.01184195882025576,0.012465219810795538,2
ADA-BTC,3.41e-05,3.456e-05,0.01281524926686214,0.013489736070381201,2
XRP-BTC,8.519e-05,8.661e-05,0.015835191923934695,0.016668623077825996,2
EOS-BTC,0.0019274,0.00188,0.023363079796617184,0.02459271557538651,2
ADA-BTC,3.369e-05,3.441e-05,0.02030276046304541,0.021371326803205696,2
XRP-BTC,8.506e-05,8.6e-05,0.010498471667058558,0.011051022807430063,2
LTC-BTC,0.016786000000000002,0.0172,0.023430239485285224,0.024663409984510762,2
ETH-BTC,0.079093,0.0812,0.0006659881405434103,0.02663952562173641,1
BTC-USDT,8473.23,8646.88,0.019469257886307777,0.020493955669797663,2
BTC-USDT,8305.0,8646.88,-0.04116556291390719,0.04116556291390719,0
XRP-BTC,8.01e-05,8.211e-05,-0.025093632958801536,0.025093632958801536,0
BTC-USDT,8420.97,8646.88,0.0006706768935170173,0.02682707574068069,1
LTC-BTC,0.016350999999999997,0.016746,-0.024157543881108374,0.024157543881108374,0
BTC-USDT,8384.99,8763.36,-0.04512468112663233,0.04512468112663233,0
EOS-BTC,0.0016488,0.0017219999999999998,0.042176128093158564,0.044395924308587964,2
LTC-BTC,0.016937999999999998,0.01612,-0.04829377730546696,0.04829377730546696,0
ETH-USDT,736.72,686.0,-0.06884569442936261,0.06884569442936261,0
ADA-BTC,3.09e-05,3.14e-05,0.015372168284789602,0.01618122977346274,2
ADA-BTC,3.099e-05,3.14e-05,0.012568570506614968,0.013230074217489441,2
ETH-BTC,0.08481,0.083196,-0.019030774672797908,0.019030774672797908,0
ADA-BTC,3.062e-05,3.14e-05,0.024199869366427044,0.02547354670150215,2
ETH-BTC,0.08431,0.082447,0.0005524255722927262,0.022097022891709048,1
XRP-BTC,8.227e-05,8.316e-05,-0.010818038167011062,0.010818038167011062,0
LTC-BTC,0.016738,0.01656,0.0002658621101684806,0.010634484406739222,1
ETH-USDT,681.0,708.56,0.001011747430249631,0.040469897209985235,1
BTC-USDT,8154.0,8354.0,0.023301447142506742,0.02452783909737552,2
ADA-BTC,2.969e-05,3.045e-05,0.0006399461098012824,0.025597844392051296,1
XRP-BTC,8.18e-05,8.278e-05,0.0002995110024449901,0.011980440097799604,1
ADA-BTC,2.916e-05,2.972e-05,-0.019204389574759995,0.019204389574759995,0
EOS-BTC,0.0015372,0.0015779,-0.026476710902940313,0.026476710902940313,0
LTC-BTC,0.016349000000000002,0.016572999999999997,0.0003425285950210946,0.013701143800843783,1
ADA-BTC,2.922e-05,2.957e-05,-0.011978097193702885,0.011978097193702885,0
XRP-BTC,8.195e-05,8.25e-05,0.00016778523489932882,0.0067114093959731525,1
LTC-BTC,0.016362,0.01652,0.009173695147292415,0.009656521207676226,2
EOS-BTC,0.0016303,0.0016115,0.010955038949886411,0.011531619947248854,2
ETH-BTC,0.083137,0.084,0.009861433537414177,0.010380456355172818,2
XRP-BTC,8.083e-05,8.134e-05,-0.006309538537671743,0.006309538537671743,0
ETH-BTC,0.082105,0.083798,0.019588940990195484,0.0206199378844163,2
LTC-BTC,0.01605,0.01619,0.00021806853582554713,0.008722741433021885,1
XRP-BTC,8.006e-05,8.144e-05,0.00043092680489632894,0.017237072195853156,1
EOS-BTC,0.0014474,0.0014797,-0.02231587674450745,0.02231587674450745,0
BTC-USDT,7405.0,7649.55,0.0008256245779878467,0.033024983119513865,1
BTC-USDT,7504.71,7649.55,0.0004824969918890941,0.019299879675563764,1
BTC-USDT,7460.59,7649.55,0.0006331938894913138,0.025327755579652552,1
ADA-BTC,2.678e-05,2.727e-05,0.0004574309185959675,0.0182972367438387,1
EOS-BTC,0.0016170000000000002,0.0015764000000000002,0.0006277056277056278,0.02510822510822511,1
ETH-USDT,581.96,607.05,0.001077823218090587,0.043112928723623475,1
ETH-BTC,0.078318,0.080761,0.029633672974284337,0.031193339972930882,2
EOS-BTC,0.0016722000000000002,0.0016,0.0010794163377586432,0.043176653510345726,1
XRP-BTC,8.189e-05,8.063e-05,0.01461716937354986,0.015386494077420907,2
BTC-USDT,7270.0,7620.0,0.001203576341127923,0.048143053645116916,1
ETH-USDT,581.36,607.62,0.04291144901610016,0.045169946332737014,2
ADA-BTC,2.6600000000000006e-05,2.683e-05,0.008214285714285452,0.008646616541353108,2
LTC-BTC,0.016119,0.01601,0.00016905515230473579,0.006762206092189431,1
EOS-BTC,0.0016925999999999998,0.0016675,0.01408779392650355,0.01482925676474058,2
BTC-USDT,7215.0,7437.0,0.0007692307692307693,0.03076923076923077,1
ETH-BTC,0.073114,0.074155,-0.01423803922641355,0.01423803922641355,0
LTC-BTC,0.016171,0.015959,-0.01310988807123866,0.01310988807123866,0
ADA-BTC,2.758e-05,2.7e-05,0.019978245105148697,0.02102973168963021,2
ADA-BTC,2.831e-05,2.7e-05,0.04395973154362414,0.04627340162486752,2
BTC-USDT,7544.0,7327.51,0.0007174244432661711,0.028696977730646844,1
XRP-BTC,8.109999999999999e-05,8.031e-05,0.009254007398273707,0.009741060419235482,2
ADA-BTC,2.951e-05,2.891e-05,-0.02033209081667235,0.02033209081667235,0
BTC-USDT,7531.98,7396.0,0.01715100146309464,0.01805368575062594,2
ETH-USDT,586.46,566.0,0.03314292534870244,0.03488728984073941,2
ETH-BTC,0.077747,0.07651000000000001,0.01511505267084246,0.015910581758781538,2
ETH-BTC,0.077431,0.07651000000000001,0.00029736152187108243,0.011894460874843296,1
EOS-BTC,0.0019612,0.0018593,-0.0519579849071998,0.0519579849071998,0
BTC-USDT,7699.01,7636.21,-0.008156892899216936,0.008156892899216936,0
XRP-BTC,8.846e-05,8.529e-05,-0.03583540583314491,0.03583540583314491,0
ETH-BTC,0.07953500000000001,0.07900900000000001,0.00016533601559062005,0.006613440623624802,1
EOS-BTC,0.0018413,0.0018216,0.00026747406723510406,0.010698962689404162,1
ADA-BTC,2.822e-05,2.856e-05,0.011445783132530123,0.012048192771084341,2
ETH-BTC,0.07991000000000001,0.07900900000000001,-0.011275184582655475,0.011275184582655475,0
LTC-BTC,0.015854,0.016055,0.0003169547117446698,0.012678188469786791,1
BTC-USDT,7727.81,7467.05,-0.033743065629201575,0.033743065629201575,0
ETH-USDT,612.69,593.4,-0.031484111051265855,0.031484111051265855,0
XRP-BTC,8.873e-05,8.75e-05,-0.013862278823396823,0.013862278823396823,0
BTC-USDT,7694.99,7620.0,-0.009745301813257688,0.009745301813257688,0
EOS-BTC,0.0018421,0.0018,0.0005713587753107865,0.02285435101243146,1
LTC-BTC,0.015707,0.015769,-0.003947284650155953,0.003947284650155953,0
EOS-BTC,0.0019324,0.0018126,-0.06199544607741668,0.06199544607741668,0
LTC-BTC,0.015661,0.015745,0.005095460060021544,0.00536364216844373,2
ADA-BTC,2.681e-05,2.728e-05,0.016654233494964584,0.017530772099962722,2
BTC-USDT,7585.47,7682.08,0.012099382108162011,0.012736191692802117,2
ETH-USDT,599.67,607.2,0.011929060983541084,0.0125569062984643,2
ETH-BTC,0.078581,0.0795,0.011110192031152606,0.011694938980160639,2
LTC-BTC,0.015568,0.015754,0.00029868961973278585,0.011947584789311433,1
LTC-BTC,0.015468,0.015889,-0.027217481251616205,0.027217481251616205,0
ETH-BTC,0.07803500000000001,0.07895,0.011139232395719859,0.011725507784968272,2
XRP-BTC,8.532e-05,8.728e-05,0.0005743084857008912,0.022972339428035646,1
XRP-BTC,8.487e-05,8.728e-05,-0.028396370920230927,0.028396370920230927,0
ETH-BTC,0.077449,0.0789,0.017798163953052903,0.018734909424266213,2
BTC-USDT,6750.79,6783.5,-0.004845358839483977,0.004845358839483977,0
ETH-USDT,524.33,534.0,-0.01844258386893742,0.01844258386893742,0
EOS-BTC,0.0016149,0.0016867000000000002,0.04223790946807858,0.04446095733481956,2
XRP-BTC,8.48e-05,8.665e-05,0.0005454009433962277,0.021816037735849107,1
ADA-BTC,2.501e-05,2.576e-05,0.0007497001199520205,0.02998800479808082,1
ETH-USDT,507.0,538.88,0.05973570019723865,0.06287968441814595,2
BTC-USDT,6671.31,6872.68,0.02867525268650383,0.030184476512109298,2
ETH-BTC,0.075723,0.078399,0.0335723624262113,0.0353393288696961,2
XRP-BTC,8.339e-05,8.525e-05,0.021189591078066904,0.022304832713754635,2
LTC-BTC,0.014844,0.01519,0.0005827270277553234,0.02330908111021294,1
ETH-USDT,495.71,502.98,0.01393254120352633,0.014665832845817189,2
ETH-USDT,490.2,502.98,0.0006517747858017152,0.026070991432068605,1
ETH-BTC,0.07756,0.076159,0.01716026302217637,0.018063434760185654,2
XRP-BTC,8.190000000000001e-05,8.241e-05,0.00015567765567765367,0.006227106227106146,1
XRP-BTC,8.184e-05,8.239e-05,0.0063844086021505346,0.006720430107526879,2
LTC-BTC,0.014749000000000003,0.01497,0.014234863380567992,0.014984066716387362,2
ADA-BTC,2.468e-05,2.507e-05,0.015012155591572042,0.015802269043760045,2
ETH-BTC,0.076928,0.07662999999999999,0.0036800644758736255,0.0038737520798669744,2
LTC-BTC,0.014531,0.014855000000000004,-0.022297157800564522,0.022297157800564522,0
LTC-BTC,0.0146,0.01504,0.02863013698630133,0.030136986301369822,2
EOS-BTC,0.0015669,0.0016022000000000002,0.0005632139894058374,0.022528559576233495,1
ADA-BTC,2.408e-05,2.483e-05,0.02958887043189374,0.03114617940199341,2
XRP-BTC,8.027e-05,8.176e-05,0.01763423445870189,0.018562352061791465,2
BTC-USDT,6757.5,6572.0,-0.027450980392156862,0.027450980392156862,0
ETH-USDT,534.82,518.06,0.0007834411577727135,0.03133764631090854,1
ETH-BTC,0.079759,0.078775,0.00030842914279266255,0.012337165711706502,1
XRP-BTC,7.967e-05,8.08e-05,0.0003545876741558923,0.014183506966235692,1
EOS-BTC,0.0015399,0.0015822000000000002,0.02609585037989486,0.027469316189363012,2
XRP-BTC,7.914e-05,8.038e-05,0.014885013899418688,0.01566843568359862,2
ETH-USDT,471.85,477.0,0.010368761258874596,0.01091448553565747,2
BTC-USDT,6095.96,6163.29,0.00027612549951115136,0.011045019980446054,1
BTC-USDT,5877.68,6260.0,-0.06504607260007345,0.06504607260007345,0
ETH-BTC,0.07606,0.077515,0.01817315277412566,0.019129634499079645,2
ETH-USDT,446.25,481.0,0.001946778711484594,0.07787114845938375,1
ETH-USDT,449.75,461.7,-0.02657031684269036,0.02657031684269036,0
ADA-BTC,2.115e-05,2.141e-05,-0.012293144208037869,0.012293144208037869,0
XRP-BTC,7.667e-05,7.864e-05,0.02440980826920581,0.025694535020216642,2
LTC-BTC,0.013082,0.013354,0.01975233144779083,0.020791927839779824,2
LTC-BTC,0.013006,0.013354,0.025419037367368856,0.02675688143933564,2
ETH-BTC,0.072515,0.07437,0.024301868578914834,0.02558091429359456,2
LTC-BTC,0.01289,0.01321,0.0006206361520558556,0.02482544608223422,1
ETH-USDT,446.08,465.63,0.041634908536585385,0.04382621951219515,2
EOS-BTC,0.0012748,0.0013517000000000002,0.0015080796987762823,0.060323187951051294,1
ADA-BTC,2.109e-05,2.177e-05,0.030630630630630644,0.03224276908487436,2
ETH-BTC,0.071063,0.072121,-0.01488819779632162,0.01488819779632162,0
ETH-USDT,435.23,442.2,-0.016014521057831424,0.016014521057831424,0
ADA-BTC,2.041e-05,2.092e-05,0.0006246937775600199,0.024987751102400795,1
XRP-BTC,7.519e-05,7.687e-05,0.021226226891873888,0.022343396728288303,2
LTC-BTC,0.012836000000000002,0.013253999999999998,0.030936428794016566,0.03256466188843849,2
EOS-BTC,0.001283,0.001306,0.017030397505845687,0.01792673421667967,2
BTC-USDT,6107.0,6173.01,0.010268462420173605,0.010808907810709058,2
ETH-USDT,426.24,440.0,0.03066816816816815,0.03228228228228226,2
ETH-BTC,0.070451,0.072189,0.0006167407134036435,0.024669628536145738,1
XRP-BTC,7.486e-05,7.64e-05,0.019543147208121853,0.020571733903286163,2
XRP-BTC,7.345e-05,7.42e-05,0.009700476514635868,0.01021102791014302,2
XRP-BTC,7.243e-05,7.371e-05,0.0004418058815407985,0.01767223526163194,1
LTC-BTC,0.012577,0.012934,0.0007096286872863158,0.028385147491452628,1
ETH-USDT,450.97,441.0,0.0005526975186819537,0.02210790074727815,1
BTC-USDT,6343.1,6301.01,0.0001658889186675291,0.006635556746701163,1
EOS-BTC,0.0012588,0.001285,0.0005203368287257682,0.020813473149030724,1
ETH-USDT,454.83,446.17,-0.019040080909350676,0.019040080909350676,0
ETH-USDT,453.06,443.73,0.019563633955767414,0.020593298900807806,2
ETH-USDT,452.1,443.73,0.017587923025879238,0.018513603185136042,2
ETH-USDT,471.15,444.16,0.0014321341398705273,0.057285365594821086,1
