average,BTC/USD,ETH/USD,ETH/BTC,LTC/BTC,EOS/BTC,XRP/BTC
"[2, 34, 24]",0.6534325319879287,1.244577508154172,-0.39353687089224565,-0.42880667709232795,1.0073614780885918,0.6441248968231496
"[2, 34, 28]",0.46281621752461555,0.9759131609307286,-0.206633011388086,-0.33554674180691013,0.7950776788607008,0.6248771229867689
"[2, 34, 32]",0.3850924039103901,1.0925643427157596,0.0034256326380835284,-0.2173567766360516,0.7914313731115723,0.7062449217636734
"[2, 34, 36]",0.6555198422135953,0.7899188354648103,-0.03793403881429261,-0.10280165254466683,0.8437956255776262,0.6590833318705508
"[2, 34, 40]",0.7666900309644014,0.9499448493745347,-0.10920747323715703,-0.14161862542043546,0.9382645208705152,0.6653366109350733
"[2, 34, 44]",0.6721095824611814,0.7913295933881437,-0.10951460804289961,-0.11889233102021873,0.9729462074165723,0.5975209188204176
"[2, 34, 48]",0.7327430177459222,0.8516367691553888,-0.07010995794105644,-0.12194708934275598,1.0387526608778188,0.6614323250438126
"[2, 34, 52]",0.7052203144096929,0.8370940957750534,-0.0594493649420955,-0.1311759308151459,0.9081032194037748,0.7372460478374759
"[2, 34, 56]",0.6676201050073125,0.8702822425516734,-0.07284847053817602,-0.1414187357429557,0.87351056851242,0.7597557668417575
"[2, 34, 60]",0.7197736829412651,0.8945894244000078,-0.09990651705468709,-0.1374389593903256,0.8560547536819727,0.7512289967595115
"[2, 34, 64]",0.7047244794323252,0.8312997337326901,-0.09963632347097542,-0.16362999722211266,0.6942760351418809,0.7336584349758426
"[2, 34, 68]",0.66353065678334,0.7718277653965568,-0.10552711907390327,-0.17931604127111092,0.685045504960181,0.7081219936095438
"[2, 34, 72]",0.6567345571595717,0.8126673491132126,-0.13700814871843303,-0.15968555919589883,0.7105165935986426,0.7030541943739784
"[2, 34, 76]",0.6924555705220958,0.909587745541205,-0.1370735203905963,-0.17268465072987232,0.6933795528699587,0.640225022438424
"[3, 6, 20]",1.450172980134242,1.1511642641055584,-0.09006112150658335,-0.10568142761290716,2.2098233104359446,2.28325173179031
"[3, 6, 24]",1.4665589872537044,0.9357113209284317,-0.08131409713203175,-0.014826447311713453,2.1978574204820642,2.3616173796364928
"[3, 6, 28]",1.5881207072332453,0.9079617309884387,-0.0449454272631451,0.04232420367014983,2.507637533016527,2.432357233375419
"[3, 6, 32]",1.626393819933859,0.8634302946156109,0.11242629875550275,0.09204167166688769,2.6601788607588905,2.151089325403918
"[3, 6, 36]",1.7597537288431084,1.0720869176516206,0.23330288498311555,-0.012211517686351876,2.8104513635378914,2.1707617653080518
"[3, 6, 40]",1.906977187475737,1.4680978975582524,0.29876983663114187,0.07675220467844678,2.7316256024325614,2.256263701476164
"[3, 6, 44]",1.6891078188524218,1.4807846104332796,0.40942687498226144,0.08274455535025167,2.4482631298395208,2.215426029107617
"[3, 6, 48]",1.840687266044653,1.3945424650697795,0.4662103436456002,0.11641230459775516,2.404269680706614,2.189052070330932
"[3, 6, 52]",1.9926668999396442,1.2875517863698267,0.49300551149179006,0.27178099387115007,2.335166135031586,2.2314814821509374
"[3, 6, 56]",2.064066664011358,1.318795317673621,0.46665588462291707,0.20759811246744703,2.237400926451944,2.364456623681469
"[3, 6, 60]",2.185645413347109,1.4213939192025122,0.38537273319517407,0.16718549076427722,2.2920541856090386,2.3978527915852155
"[3, 6, 64]",2.2118002872606093,1.5504127148767002,0.4309855823207187,-0.010121899799705625,2.2414929130261223,2.4394979879576066
"[3, 6, 68]",2.2367920536986774,1.5160332824713294,0.4264196757086903,-0.10976893261067756,2.1044514797902987,2.6510452441506622
"[3, 6, 72]",2.1028773939809473,1.6481607534532672,0.2692641655983675,-0.10138304564960143,2.0062768238101025,2.7075751015499594
"[3, 6, 76]",2.0979479024969176,1.6894457957033553,0.2279134777299544,-0.09293529414116172,1.9979580464469304,2.83242832765791
"[3, 8, 20]",1.0231114236038157,0.6737742850841328,-0.13084059370782594,0.04192822823858938,2.1112061459285574,1.054565946828893
"[3, 8, 24]",0.9741378480246465,0.6070785736606866,-0.05730100879954489,0.14299674761195263,2.193679396562308,1.392107370192212
"[3, 8, 28]",1.0793467323100354,0.4954369582479341,0.07803226345627295,0.22939784519117504,2.3045340144496667,1.5379541961416974
"[3, 8, 32]",1.3860243946441886,0.8384203483237668,-0.10002887626626047,0.2957742350545215,2.3274517709230125,1.5092597468242046
"[3, 8, 36]",1.413373414490664,0.9065225617160045,-0.005125238662355119,0.2974052443085368,2.3050800080474536,1.4947002009312964
"[3, 8, 40]",1.5755971032208955,0.8252023534934114,0.14326073202609674,0.2116035257449974,2.1327335718212823,1.5830354995564102
"[3, 8, 44]",1.5186569006778123,0.8333963796059456,0.18026495700434447,0.1947955351660248,1.9497896183716843,1.5642616563437945
"[3, 8, 48]",1.5251381461197475,0.7536942019364543,0.3018695186685112,0.08968112890843455,1.8957973896380633,1.439077903361193
"[3, 8, 52]",1.6071616036884526,0.6939739726418322,0.2835658232044453,0.04416612962693227,1.9054815590144811,1.5854026718211962
"[3, 8, 56]",1.733922704615817,0.819991957713807,0.34250007736077515,-0.031632813975529195,1.6935419977373158,1.7130514530997523
"[3, 8, 60]",1.8328127404770234,0.8275501341956931,0.33823118692366283,-0.029642292084813532,1.6746193142581116,1.7569457122623673
"[3, 8, 64]",1.832593925249408,0.9913979014580436,0.439940892100222,-0.010331411301032156,1.7359211457247405,1.7921680645883313
"[3, 8, 68]",1.909221210717079,1.1913756876963275,0.33045005634391045,0.00723094984513048,1.819882985944226,1.9299956004328926
"[3, 8, 72]",1.8112578579907634,1.0991762785569217,0.3204138583339527,0.013834354158173523,1.8880545951181191,1.8623550802215876
"[3, 8, 76]",1.7545687497677052,1.1140328702172764,0.3202097829144275,-0.03402427836654209,1.9176004131355304,1.8788722284221877
"[3, 10, 20]",0.2977622910378013,0.113802694744537,0.11308406813801858,-0.08007513385841648,1.4666820369015352,1.0865684218300289
"[3, 10, 24]",0.3015027541541409,0.21579713548409232,0.18009207142745365,0.1405005138346911,1.5545935116152574,1.330717175179203
"[3, 10, 28]",0.4070153342759761,0.254653846044221,0.22269793037785404,0.20862148059021146,1.5933159033465212,1.4775848914351273
"[3, 10, 32]",0.593215776614181,0.5072704175021349,0.2257451015585184,0.27328549703802496,1.5350360645490562,1.337427014066607
"[3, 10, 36]",0.7011871787960411,0.6153764774673693,0.2777977911136903,0.21678101482861317,1.5137861606886562,1.306618770943882
"[3, 10, 40]",0.6169122023729514,0.6137696784907554,0.370695258993164,0.12739579229662154,1.4245710299463763,1.424793405352807
"[3, 10, 44]",0.6629009355649843,0.706777107866508,0.39648503721553274,0.08421235958413582,1.5464512255648701,1.3856509498671978
"[3, 10, 48]",0.6949772736861353,0.7137908579908768,0.4069017528506155,0.0721332824888137,1.4260685988269963,1.4246568954625145
"[3, 10, 52]",0.7231058054551924,0.8843261341229673,0.43902263439422806,0.020153351667388547,1.3219431034678963,1.4851159751028156
"[3, 10, 56]",0.7617078191478578,0.8427369787296388,0.5164352915203663,0.05489832515076262,1.3828551378892868,1.498611722004527
"[3, 10, 60]",0.797347094484539,1.0006365296826671,0.5617729731520749,0.0669600436270452,1.2799880588387478,1.6324588365505852
"[3, 10, 64]",0.745506201008109,1.2068396960084637,0.5826059222597868,0.08218700518615364,1.275335355634602,1.6011896498066294
"[3, 10, 68]",0.8674687427915394,1.2458851120035257,0.5013785586963427,0.0817452035188572,1.2713226016205919,1.7815292267279892
"[3, 10, 72]",0.7960782195264695,1.1950318942268048,0.45893093807249485,0.05461071685152881,1.2333996550418815,2.0666904817197023
"[3, 10, 76]",0.8724091276933057,1.252580004864281,0.44074929642470817,0.07895678596725109,1.1738095573507976,2.1348353259033175
"[3, 12, 20]",0.27634728163321637,0.40660134280119686,0.09897082172160511,-0.5664374205326541,1.458578263841431,1.0025775076262355
"[3, 12, 24]",0.4234368482787416,0.22082651791162525,0.10611139712668691,-0.5179380863229487,1.5912756773261991,0.9733875910689263
"[3, 12, 28]",0.28505999707122287,0.35284362638096173,0.1466421820331749,-0.6270073127008882,1.572152585958848,1.0143778183393937
"[3, 12, 32]",0.39194191890740415,0.3574262670718645,0.23286411036794347,-0.5039866293080462,1.546057935894753,0.9166743529933168
"[3, 12, 36]",0.48009635259052696,0.27507081719107257,0.270179898777334,-0.3184694840297816,1.5203257690619476,0.8799986955211012
"[3, 12, 40]",0.48618958147392854,0.32715632613949086,0.30397412593377,-0.3886740590630936,1.4439591314825284,0.9011072266389467
"[3, 12, 44]",0.5197100591319121,0.3095044698095389,0.45987881345392456,-0.3992172111800939,1.3308980866390094,0.9387209486088899
"[3, 12, 48]",0.5154074048015909,0.3922014913676606,0.5001022573055036,-0.42940272854995665,1.2919645728351656,1.0177499740893368
"[3, 12, 52]",0.6110149023654198,0.412201119044611,0.47461749953040167,-0.4482938399848173,1.247647202746329,0.8836309779993139
"[3, 12, 56]",0.5105354214374324,0.4491621596417374,0.46954333689851824,-0.37234334896876065,1.2682096639712315,1.0431747704619463
"[3, 12, 60]",0.5183270153568891,0.5292986797968711,0.4683824890895728,-0.30162140786798153,1.462839062839183,1.1153914867920807
"[3, 12, 64]",0.6508241048988597,0.5560630061516916,0.44248473833051855,-0.305196108541577,1.4203514808416986,1.179898703551066
"[3, 12, 68]",0.6980074273833705,0.6223730108020684,0.443448143629006,-0.4116652270879392,1.3379229039959761,1.2749367119310606
"[3, 12, 72]",0.5355584100663476,0.7558437270054018,0.3889416998250603,-0.4696823808900542,1.351053828320032,1.2840021518178355
"[3, 12, 76]",0.5212658041843474,0.7113220521427872,0.393941136763204,-0.48550614541754766,1.3423913194639792,1.2256167647413165
"[3, 14, 20]",0.05054065456460445,-0.07946448411183689,0.09188276686995704,-0.1514489238680341,1.2323380808146265,0.528744969998559
"[3, 14, 24]",-0.012190441314318207,0.06067758239139087,0.21403937733214554,-0.13442034213677548,1.4950642305164128,0.592718710628078
"[3, 14, 28]",0.16396885177519618,0.16113862819348962,0.28235268380340295,-0.08435096063070643,1.362752790603404,0.5225166732061476
"[3, 14, 32]",0.17653077991391175,0.16169173281175503,0.3983167427128991,0.05904721422013198,1.2534475024529825,0.5393567092910029
"[3, 14, 36]",0.21244164490070844,0.2923214034977852,0.4603142718135992,0.03606040431336621,1.1199473781148575,0.6495127175473361
"[3, 14, 40]",0.25329758961611826,0.29157012060994203,0.4874396493604126,-0.033542613922784126,0.9665473909080646,0.7282447073570095
"[3, 14, 44]",0.27752696545422795,0.32828923209116073,0.5547895044090301,-0.11650947431991146,1.044122830188198,0.893354157058436
"[3, 14, 48]",0.27116472621454674,0.39325003347011933,0.6001248651122948,-0.12474262575815753,1.0488832825441268,0.8300586496931014
"[3, 14, 52]",0.39192027265277335,0.3501563655058967,0.6557023451420199,-0.10240961632704346,0.9840360513253872,0.8460460190740424
"[3, 14, 56]",0.3839512911742038,0.4699032028251229,0.6272573568843977,-0.08506024842959292,0.9228511945138396,0.963141960596789
"[3, 14, 60]",0.5473141219490896,0.5620134374290677,0.5970294745924933,-0.024564292758211995,0.8883310359077785,1.0185036936242737
"[3, 14, 64]",0.5302272193673729,0.6195476279684503,0.6028174706060287,-0.13191565469572256,0.9379138996637688,1.059984426899311
"[3, 14, 68]",0.5548969297745383,0.8251373462115363,0.6730324405622528,-0.08033573807715372,0.928182123240507,1.090368960034064
"[3, 14, 72]",0.5935438685259743,0.7377892881590952,0.6308364614469,-0.08951049488951154,0.9751874155765695,1.1047631460613787
"[3, 14, 76]",0.5543664935367864,0.8112382063252417,0.6164204348758664,-0.12370362161112358,0.8401236944037951,1.0800485830243731
"[3, 16, 20]",-0.029544509810291858,0.09565342594897655,0.28899221098979777,-0.09842902722314147,0.8029364143768185,0.6515240489830056
"[3, 16, 24]",-0.07268862077764834,0.09719726090627526,0.2432730019743501,-0.12377264908192256,0.8927274727821946,0.6659771269739025
"[3, 16, 28]",-0.10206526266189278,0.257968151383048,0.271900428568759,-0.10859691624412154,0.8961737979441267,0.6940023053014766
"[3, 16, 32]",-0.04681250081926652,0.3592886637512972,0.46258427475690883,-0.030509893124045832,0.7827644749428215,0.7021805427182725
"[3, 16, 36]",0.23594042942426363,0.44155727151874236,0.520642152338101,-0.06713359614832001,0.8493006723604255,0.7221728599730811
"[3, 16, 40]",0.19081028422599955,0.5296018602717657,0.5581217339349294,-0.11551966336596677,0.7553788579011007,0.7347302233213328
"[3, 16, 44]",0.1104720868887886,0.5378647789927976,0.5559804997036487,-0.17274564697881892,0.7908221806144669,0.8693874805761402
"[3, 16, 48]",0.19171022592054443,0.4869461684094939,0.6047519584021018,-0.12760415395518657,0.8255033862636971,0.8863401022096822
"[3, 16, 52]",0.15078640003588006,0.4945080070457196,0.5870357978190848,-0.03036215866403165,0.8359899712970318,0.7798641437683678
"[3, 16, 56]",0.2922509582948535,0.6632498298731375,0.5431958279718709,0.0719182869829838,0.8024207993542396,0.7853779911416179
"[3, 16, 60]",0.3528337210540818,0.737269916381575,0.5928548408336445,0.09639758808447174,0.6605857241494141,0.789215098147422
"[3, 16, 64]",0.3286487708374628,0.5745015124487641,0.5781932325092314,0.13141141664062927,0.6357935634355505,0.852805805856986
"[3, 16, 68]",0.38115312435380666,0.653615171002706,0.5877409157434186,0.11882376904974254,0.5783683959880379,0.8361471789022249
"[3, 16, 72]",0.38652923847196874,0.704489923309007,0.5338487798032918,0.1290852185569315,0.6622004104961288,0.8040200973226821
"[3, 16, 76]",0.35290234972087714,0.6975162645292888,0.5637832178520544,0.16402750583498582,0.6161884273447116,0.7998693481621315
"[3, 18, 20]",0.035327626868228754,0.032680263705824754,0.07518346390892464,0.00684656716532811,0.537583513367458,0.6552521721169017
"[3, 18, 24]",0.018093783640707413,0.0664377133238789,0.16746913074789424,-0.003630465677921288,0.9212415282852069,0.5826727211927178
"[3, 18, 28]",0.12182264715845068,0.09981771913968823,0.0967483946324417,-0.06578602490309132,1.0183099997940614,0.684428688785469
"[3, 18, 32]",0.24458005514338982,0.465442657851225,0.15664712898938243,-0.09818405102378891,0.9670736552739208,0.8207494287902377
"[3, 18, 36]",0.4098799500528418,0.5426107080517304,0.33531465413052786,-0.08306408349885863,0.9285245528778984,0.9410646074959883
"[3, 18, 40]",0.42028011649490216,0.5446571502704685,0.3799846834572596,-0.023883906309946468,0.7937312781840082,0.9558609983460968
"[3, 18, 44]",0.4598711388145821,0.666307290953776,0.44348513818191343,-0.04886307302381521,0.798841597571805,1.0378433198195391
"[3, 18, 48]",0.5195251918663975,0.740547131708539,0.4724833917251853,-0.01899761732856417,0.8690648027072685,1.0198194707006951
"[3, 18, 52]",0.5503404945642031,0.7549237409913208,0.46532220887831605,0.04362266235885945,0.8848514917150307,0.9348477662258354
"[3, 18, 56]",0.5077041569425669,0.7275859881458848,0.4735590178121616,0.03693414394737842,0.8125797180156175,0.9451262163058918
"[3, 18, 60]",0.43511624114052827,0.7190421194305989,0.5266266152415446,-0.0006855701563286409,0.8415136644575928,0.9076468499250905
"[3, 18, 64]",0.40803589834568454,0.8009806460121343,0.5213503270981319,-0.045944077922736914,0.8473841647818737,0.9473488818629006
"[3, 18, 68]",0.38299014998205905,0.8640617704331708,0.5381326319906611,-0.0657196359491814,0.6961644841812724,1.0096496590384412
"[3, 18, 72]",0.44210231968268776,0.8042018698834376,0.4955273209222023,-0.03337814157853865,0.8104648324852575,1.0010010590046006
"[3, 18, 76]",0.3901875319065452,0.8074474754954131,0.4518071804242991,-0.04899015217016933,0.6645576409463317,0.9421854072784438
"[3, 20, 20]",0.4754212590486568,0.568417577459074,0.033287198658069186,-0.02059386366551609,0.7869207170192742,1.0749319667600379
"[3, 20, 24]",0.7063898058777205,0.7105031779354746,0.03635743925387355,0.09848079318056807,1.0751069211223703,0.9624493954740485
"[3, 20, 28]",0.6970266804101963,0.8106406676122371,-0.02798842828864151,0.005302713685606758,1.0345861326942376,1.0462325614530112
"[3, 20, 32]",0.7654634102914064,1.0068164176443428,0.10475351315383227,0.07847080877004846,1.0767033159051984,1.0313893674951695
"[3, 20, 36]",0.8472838082366656,1.0914615968799288,0.13659776338877871,0.11226832494712416,1.2543024581715916,0.9928696542521053
"[3, 20, 40]",0.7947719039473778,1.0811647490971756,0.24240596430735956,0.07372089708365087,1.357153463128508,1.0866523217447002
"[3, 20, 44]",0.7189867123879273,1.1477176981272272,0.20766013756287338,0.11059301244070263,1.4705822965530828,0.9891395941820402
"[3, 20, 48]",0.6476525409348758,1.2071636008213549,0.19663843541771964,0.1359733424383655,1.3889672031515454,1.0060643277303107
"[3, 20, 52]",0.7134650978712398,1.4348859389648077,0.2924107520439655,0.11096164791174588,1.385373606365827,0.9624106326244731
"[3, 20, 56]",0.7985525442879419,1.4676570107481115,0.3227554445016074,0.1400047185456496,1.3421148030344636,0.9549156491832124
"[3, 20, 60]",0.7995206329830964,1.4462391316458545,0.265121834021762,0.11598974364875694,1.1822790004989507,0.9102677836818696
"[3, 20, 64]",0.7696575556212549,1.4244898417852034,0.32528186874992954,0.04050216596517697,1.1767343211011783,0.9112820211114401
"[3, 20, 68]",0.7696575556212549,1.4130490754542375,0.2653472285032499,0.030035310025026934,1.0166542861381265,0.9948340447123132
"[3, 20, 72]",0.7587654850077279,1.34379798556812,0.2757341376135297,0.038675516335107796,1.0533225764855145,0.9465992827825767
"[3, 20, 76]",0.7639475625730915,1.230213241824623,0.28826428784564223,0.005388306140858251,1.049486252069428,1.0327920070258292
"[3, 22, 20]",0.1833238224296191,0.6126575167850249,0.1317658713407523,0.24331942827806124,0.31814779391355197,0.6225883578903535
"[3, 22, 24]",0.27198023446084385,0.5875339877213298,0.20100522466436516,0.29108758244260086,0.5127627317516423,0.9548010000204824
"[3, 22, 28]",0.20387898767357673,0.7643134767103776,0.21533101918858927,0.30639351121266534,0.502764258557816,1.095266755486131
"[3, 22, 32]",0.3278247683511448,0.9235100557409192,0.28954300334081,0.2782806865834728,0.4423359176919225,0.9574459598360541
"[3, 22, 36]",0.3124253274001535,1.098260867229076,0.383577731075996,0.24372810797633565,0.5597608977119212,0.917655037174294
"[3, 22, 40]",0.46599956021844535,1.131867017315877,0.4215477155853623,0.2691401141582058,0.6444936250820914,0.967301004091947
"[3, 22, 44]",0.4955427028930054,1.2815873749977493,0.3902164547929574,0.29067607909606297,0.623327843095433,0.9671359415359807
"[3, 22, 48]",0.3967753224175253,1.4502541441872525,0.3376746261797443,0.35057405081619797,0.6068096870626969,0.9161721824800977
"[3, 22, 52]",0.5988391962132892,1.5282857196988893,0.3896827729577964,0.29915331421627456,0.5800514092885501,0.949144211803896
"[3, 22, 56]",0.6723174816766163,1.5479826023619938,0.4059117007771334,0.22868454098120428,0.5814442444640702,0.9112159174120813
"[3, 22, 60]",0.6506822292446662,1.4602273609761656,0.38930983350281434,0.2191189780077385,0.47944383918126443,0.912918085279361
"[3, 22, 64]",0.6237128490517078,1.480701519445796,0.37368725164343747,0.25974574168819375,0.4150800104385342,0.9615762885935037
"[3, 22, 68]",0.6633203498337669,1.5117416166943756,0.37592502884188783,0.22749399231914016,0.2650317772792836,0.9930093217699638
"[3, 22, 72]",0.6701502484125244,1.4751027193091866,0.33915616665423315,0.2405711480046506,0.2509507872537468,0.8572397533599783
"[3, 22, 76]",0.6078789026117387,1.3180374424298416,0.3202496360263015,0.22989229071603906,0.3080043585763448,0.8643713549170782
"[3, 24, 20]",0.8533714425644544,1.145440198703548,0.08281068456894419,0.10624831726292869,0.635935331924151,0.888115363589191
"[3, 24, 24]",0.5607052444933163,1.5551473810068943,-0.02111724148597638,0.02508739842851916,0.4218851773705572,0.9003102346990359
"[3, 24, 28]",0.5453242845193891,1.4888005273580318,0.02878449488620674,0.13235625516533647,0.5520477728253761,1.0066324711078418
"[3, 24, 32]",0.6723893942816611,1.454251040629129,0.18283260092624148,0.12571512218081812,0.5351385490802223,1.1397713004275418
"[3, 24, 36]",0.719135676654779,1.5131608265602634,0.20695892831830087,0.16792207924767177,0.5771420079842127,0.9950977173369868
"[3, 24, 40]",0.8317727556870268,1.5648126005364211,0.25143979420360424,0.2008212129631884,0.6866161919344353,0.9931713944641889
"[3, 24, 44]",0.7603708206391089,1.6875250592147912,0.2730106046831801,0.18030714172410559,0.6978595511390622,1.0617372174416486
"[3, 24, 48]",0.8824473991228974,1.8161417953204428,0.31890843958090254,0.12838265766305704,0.6356500617659387,1.1638028038301431
"[3, 24, 52]",0.9104599589045432,1.8859257314522981,0.31770181950586895,0.024504544106356912,0.5737829547036434,1.1481324105956883
"[3, 24, 56]",0.9427519774921833,1.8618619028798786,0.26759619981290744,0.012005914345311307,0.5728972966956484,1.1376483435173326
"[3, 24, 60]",0.874449733547026,1.871043020733336,0.262210189050025,0.024014085526169467,0.5421431810828561,1.086366485209236
"[3, 24, 64]",0.8748002028683265,1.84353352525823,0.26396080489876833,0.04220527864288805,0.5018253230773443,1.0503938665794572
"[3, 24, 68]",0.9352234191880818,1.8420119918522384,0.22290420908366865,0.046933767441744774,0.4972872516591148,1.0911553621233319
"[3, 24, 72]",1.0403021060784345,1.8064120769707994,0.19939970143118757,0.016245143119358568,0.5077327030040668,0.9851331396870812
"[3, 24, 76]",1.026664731198311,1.6873682453259677,0.1571412304411009,0.014466678740193695,0.3984598539370835,0.9372566358258692
"[3, 26, 20]",0.854423453271689,1.4201489092821178,0.11864973567029845,0.08702861202953154,0.6102067154618929,0.7442688104004747
"[3, 26, 24]",0.7168895133262145,1.2290326069842163,0.3860745317445103,0.06913390850511494,0.3295130098093942,0.8049766166130035
"[3, 26, 28]",0.5357828473705094,1.4332549646016823,0.37944957309947974,-0.012297933565998592,0.48028625231901323,1.022374753772942
"[3, 26, 32]",0.5562453093975861,1.4214750719533717,0.5319640950385989,-0.018605012956966233,0.5084505104258286,1.0704576524874025
"[3, 26, 36]",0.7823078177188233,1.3483339162037753,0.5380321723072663,0.008872521281545809,0.7229123140442519,1.0162864722026959
"[3, 26, 40]",0.6431031901638413,1.3568304462041016,0.5554922194252503,0.02807778350139293,0.6406001369949923,1.040612563999072
"[3, 26, 44]",0.7041590287650392,1.40558114320791,0.6404969577024737,0.05807730883345527,0.6215207957692909,1.1197626024547114
"[3, 26, 48]",0.8041113047700481,1.4748693345968809,0.6635560674183306,0.023192439983650698,0.6182250386148593,1.118888428430035
"[3, 26, 52]",0.8099746978049769,1.451766086590254,0.6247263397255207,-0.07676350538449649,0.5664622219299232,1.1168172356786052
"[3, 26, 56]",0.8122263598438099,1.431394081458385,0.5110531607343485,-0.08583243045229125,0.5533909547417969,1.054263350120206
"[3, 26, 60]",0.7998405960938314,1.367605095727688,0.5120745062191724,-0.11589459838820357,0.5063454557688317,1.0187022979074118
"[3, 26, 64]",0.8412821811328345,1.483246331668067,0.522136383314209,-0.08488237315618723,0.39300504693081295,1.0460335817924058
"[3, 26, 68]",0.8911732877078216,1.525224018619454,0.524660787818024,-0.08986378012984236,0.37829208762625927,0.9745612571116058
"[3, 26, 72]",0.8881419443397018,1.6330828096344128,0.5516028400988474,-0.09010724584108759,0.33330552466904867,0.9629671851263637
"[3, 26, 76]",0.7888749490340796,1.6395092040877808,0.49749551864606834,-0.0918775388130504,0.32551448825241414,0.9800435071531018
"[3, 28, 20]",0.832756692749673,1.025289165046512,0.16857407166202598,-0.10040875978450141,0.613283609008019,0.593060306627505
"[3, 28, 24]",0.8248541508227516,0.860270771397766,0.3145390025137338,-0.15886664023979893,0.6379047500944607,0.5548182439832782
"[3, 28, 28]",0.865053796928131,0.9865017854523515,0.3290463687740379,-0.2054423796697556,0.578032644085051,0.47078500915950694
"[3, 28, 32]",0.8195433053758865,1.1307500620346778,0.36744145497331904,-0.17649470097336412,0.5458547191657614,0.48251622127126736
"[3, 28, 36]",0.8611821942783724,1.15581667829998,0.28003388727496215,-0.06934553118644948,0.7092652990237458,0.5052327659479554
"[3, 28, 40]",0.8978507819495266,1.1508902464613173,0.34424169906275787,0.008516075839266363,0.9129948899588034,0.5844591681638298
"[3, 28, 44]",0.9579290684901788,1.179097901598528,0.38515491868173113,-0.012000037444275302,0.814922321696641,0.6922024995209768
"[3, 28, 48]",0.969046032218518,1.1082674369631507,0.3528755392023788,-0.07793897777468671,0.8091717728685164,0.6509312856249916
"[3, 28, 52]",0.9445076383143542,1.0942043669750123,0.3855169734574038,-0.14487927909795462,0.8270397157305932,0.7255416260484835
"[3, 28, 56]",0.930207208234883,1.0216503908649344,0.3842356779537932,-0.13661333842154633,0.707092064905315,0.6905427621461298
"[3, 28, 60]",1.022925212321054,1.1273653542558528,0.3227230803592,-0.12243812530920133,0.7434861205240304,0.659178934471145
"[3, 28, 64]",1.0533340857034201,1.1385089492733602,0.31917910054062515,-0.13913971700749797,0.7497064301445706,0.5591844991713204
"[3, 28, 68]",0.9645709260893736,1.1755110098469346,0.2970008938345779,-0.10595138690466765,0.6269188981635836,0.5064985842663545
"[3, 28, 72]",0.9601357763551003,1.1763974753054243,0.31176546489866536,-0.10485619969745409,0.6045384910921933,0.5298731739279753
"[3, 28, 76]",0.9115859925219458,1.2137656784107624,0.2806939841779457,-0.10700841737369196,0.6869778945152792,0.5157272617442947
"[3, 30, 20]",0.32644773802206406,1.238075830340561,-0.07711573377501864,-0.1683363618391455,0.5794375700273952,0.621273812402314
"[3, 30, 24]",0.42192666051473343,1.1232067152387097,0.05575953856412441,-0.26344465765325537,0.48281660569653884,0.6855019935985206
"[3, 30, 28]",0.6625311054289575,1.0605141955297208,0.15186043817563466,-0.2624469834363501,0.5081161623368537,0.40324261581133164
"[3, 30, 32]",0.7713384303712316,1.2473804831390611,0.14630483940884428,-0.12035213462012671,0.49962646601645905,0.2426901713070909
"[3, 30, 36]",0.7024071867291777,1.401147130178335,0.1626859005544633,-0.10167915160505313,0.5441444560859792,0.39427092780466433
"[3, 30, 40]",0.6106812890069645,1.2387189513280172,0.2376382143780041,-0.004862861065232246,0.7129825817344745,0.5183215655125031
"[3, 30, 44]",0.5500641324741595,1.363574519935622,0.2974273392061887,-0.033158243757332506,0.7213199099191323,0.5476332531914435
"[3, 30, 48]",0.5723187515952635,1.310594014166365,0.2562252171064706,-0.06503435107795488,0.6029252269240669,0.529764687546945
"[3, 30, 52]",0.6367075250254525,1.2930786372820675,0.2514734534485628,-0.08293645237743856,0.5647512275347402,0.44452299726340017
"[3, 30, 56]",0.6535703141903837,1.398354084025589,0.24126366668201596,-0.06529647623461779,0.528057020797618,0.4598108053509246
"[3, 30, 60]",0.6601944130937408,1.4083362781731321,0.21121685587425132,-0.04733785479895258,0.5199323177504375,0.4467308163266174
"[3, 30, 64]",0.6808303350996754,1.3984926944277984,0.19975343808798562,-0.026163802136210473,0.4814945152405777,0.37592322767605213
"[3, 30, 68]",0.6759323125700641,1.3881459627801336,0.1798022330855035,-0.04254497327749423,0.5094925330800226,0.40052789375226805
"[3, 30, 72]",0.598261965017097,1.3482123396732415,0.1754377433193925,-0.04254497327749423,0.4884418340961115,0.46471810323072626
"[3, 30, 76]",0.6058956452111531,1.3925721284438866,0.15740179866937806,-0.07113431156991963,0.5609258439894114,0.46410012539338674
"[3, 32, 20]",0.051585612339482695,1.2802336398606309,-0.33230512484438,-0.14464482246251648,0.4858800956247975,0.19519333146141926
"[3, 32, 24]",0.2894546482423573,1.1975171229398425,-0.11777942037232789,-0.09404792166253323,0.3994488837960084,0.29286786491271033
"[3, 32, 28]",0.4758899377797521,1.080710363601093,0.013852397691002313,-0.13214074884455757,0.5293915962408311,0.32941656732466884
"[3, 32, 32]",0.6430067951093859,0.9916528721579518,0.18448974500445475,0.009166131397240165,0.4698928944800907,0.2687858081421284
"[3, 32, 36]",0.5425571231856778,0.9620387112364801,0.16621244878178604,-0.007501428775070221,0.5683617040167019,0.2029319879321836
